task,pair,auc_base
loro_to_16-09-26,AmazonEcho|SamsungSmartCam,0.9605982098721842
loro_to_16-09-26,AmazonEcho|SmartThings,0.9882266632143053
loro_to_16-09-26,AmazonEcho|TPLinkCam,0.9849577085736256
loro_to_16-09-26,AmazonEcho|TPLinkPlug,0.9781620917892425
loro_to_16-09-26,AmazonEcho|TribySpeaker,0.9678690103492378
loro_to_16-09-26,AmazonEcho|WithingsBabyMonitor,0.9936057756435908
loro_to_16-09-26,BelkinWemoMotion|BelkinWemoSwitch,0.645712942039561
loro_to_16-09-26,BelkinWemoMotion|Dropcam,0.999725870740453
loro_to_16-09-26,BelkinWemoMotion|HPPrinter,0.9693274368570959
loro_to_16-09-26,BelkinWemoMotion|NetatmoWeather,0.9989824361116996
loro_to_16-09-26,BelkinWemoMotion|NetatmoWelcome,0.9626034237224301
loro_to_16-09-26,BelkinWemoMotion|PIX-STAR,0.9614691967992409
loro_to_16-09-26,BelkinWemoMotion|SamsungSmartCam,0.9683184548329136
loro_to_16-09-26,BelkinWemoMotion|SmartThings,0.9990898320112359
loro_to_16-09-26,BelkinWemoMotion|TPLinkCam,0.9669129906864706
loro_to_16-09-26,BelkinWemoMotion|TPLinkPlug,0.9353811968891691
loro_to_16-09-26,BelkinWemoMotion|TribySpeaker,0.9851950584155231
loro_to_16-09-26,BelkinWemoMotion|WithingsBabyMonitor,0.9994757707004371
loro_to_16-09-26,BelkinWemoSwitch|Dropcam,0.998305204434715
loro_to_16-09-26,BelkinWemoSwitch|HPPrinter,0.9659834522044111
loro_to_16-09-26,BelkinWemoSwitch|NetatmoWeather,0.9975034131299578
loro_to_16-09-26,BelkinWemoSwitch|NetatmoWelcome,0.9554473750284427
loro_to_16-09-26,BelkinWemoSwitch|PIX-STAR,0.9657666812653399
loro_to_16-09-26,BelkinWemoSwitch|SamsungSmartCam,0.9683809798429176
loro_to_16-09-26,BelkinWemoSwitch|SmartThings,0.9976564155073793
loro_to_16-09-26,BelkinWemoSwitch|TPLinkCam,0.9643578019443071
loro_to_16-09-26,BelkinWemoSwitch|TPLinkPlug,0.9308433174188513
loro_to_16-09-26,BelkinWemoSwitch|TribySpeaker,0.9825346805388824
loro_to_16-09-26,BelkinWemoSwitch|WithingsBabyMonitor,0.9984513413208421
loro_to_16-09-26,Dropcam|HPPrinter,0.9995949360136211
loro_to_16-09-26,Dropcam|NetatmoWeather,0.9999455664618789
loro_to_16-09-26,Dropcam|NetatmoWelcome,0.9996447108255067
loro_to_16-09-26,Dropcam|PIX-STAR,0.9996783729778556
loro_to_16-09-26,Dropcam|SamsungSmartCam,0.9998644065469325
loro_to_16-09-26,Dropcam|SmartThings,0.9993002102801904
loro_to_16-09-26,Dropcam|TPLinkCam,0.9998646517430501
loro_to_16-09-26,Dropcam|TPLinkPlug,0.999845037555604
loro_to_16-09-26,Dropcam|TribySpeaker,0.9994615493256126
loro_to_16-09-26,Dropcam|WithingsBabyMonitor,0.9993007006724258
loro_to_16-09-26,HPPrinter|NetatmoWeather,0.9996150420952695
loro_to_16-09-26,HPPrinter|NetatmoWelcome,0.9727425283839026
loro_to_16-09-26,HPPrinter|PIX-STAR,0.9843337986660462
loro_to_16-09-26,HPPrinter|SamsungSmartCam,0.9841995621778123
loro_to_16-09-26,HPPrinter|SmartThings,0.9989535029698154
loro_to_16-09-26,HPPrinter|TPLinkCam,0.9901333082252509
loro_to_16-09-26,HPPrinter|TPLinkPlug,0.9838141994929672
loro_to_16-09-26,HPPrinter|TribySpeaker,0.992325851909391
loro_to_16-09-26,HPPrinter|WithingsBabyMonitor,0.9998107085971644
loro_to_16-09-26,NetatmoWeather|NetatmoWelcome,0.9991736890834766
loro_to_16-09-26,NetatmoWeather|PIX-STAR,0.999606520132483
loro_to_16-09-26,NetatmoWeather|SamsungSmartCam,0.9974793839104269
loro_to_16-09-26,NetatmoWeather|SmartThings,0.9991849681048891
loro_to_16-09-26,NetatmoWeather|TPLinkCam,0.9993394416590164
loro_to_16-09-26,NetatmoWeather|TPLinkPlug,0.9992836338210629
loro_to_16-09-26,NetatmoWeather|TribySpeaker,0.9992335169361862
loro_to_16-09-26,NetatmoWeather|WithingsBabyMonitor,0.9997724580028091
loro_to_16-09-26,NetatmoWelcome|PIX-STAR,0.9133106825792208
loro_to_16-09-26,NetatmoWelcome|SamsungSmartCam,0.9729990035229779
loro_to_16-09-26,NetatmoWelcome|SmartThings,0.9812871226922141
loro_to_16-09-26,NetatmoWelcome|TPLinkCam,0.9663708620703181
loro_to_16-09-26,NetatmoWelcome|TPLinkPlug,0.9253038121833728
loro_to_16-09-26,NetatmoWelcome|TribySpeaker,0.8218199044323612
loro_to_16-09-26,NetatmoWelcome|WithingsBabyMonitor,0.9827023946833636
loro_to_16-09-26,PIX-STAR|SamsungSmartCam,0.9555190968895702
loro_to_16-09-26,PIX-STAR|SmartThings,0.9857195321125192
loro_to_16-09-26,PIX-STAR|TPLinkCam,0.9801366800791977
loro_to_16-09-26,PIX-STAR|TPLinkPlug,0.964062133675195
loro_to_16-09-26,PIX-STAR|TribySpeaker,0.9543112847744961
loro_to_16-09-26,PIX-STAR|WithingsBabyMonitor,0.9947433370742433
loro_to_16-09-26,SamsungSmartCam|SmartThings,0.993366464232752
loro_to_16-09-26,SamsungSmartCam|TPLinkCam,0.9701316801230296
loro_to_16-09-26,SamsungSmartCam|TPLinkPlug,0.943880538432831
loro_to_16-09-26,SamsungSmartCam|TribySpeaker,0.9811434377672638
loro_to_16-09-26,SamsungSmartCam|WithingsBabyMonitor,0.9978256008285667
loro_to_16-09-26,SmartThings|TPLinkCam,0.99841063876531
loro_to_16-09-26,SmartThings|TPLinkPlug,0.9975688590903435
loro_to_16-09-26,SmartThings|TribySpeaker,0.9814484617376362
loro_to_16-09-26,SmartThings|WithingsBabyMonitor,0.9999710668581158
loro_to_16-09-26,TPLinkCam|TPLinkPlug,0.9800302203576684
loro_to_16-09-26,TPLinkCam|TribySpeaker,0.9633657384522436
loro_to_16-09-26,TPLinkCam|WithingsBabyMonitor,0.9999862690174108
loro_to_16-09-26,TPLinkPlug|TribySpeaker,0.9511369632079476
loro_to_16-09-26,TPLinkPlug|WithingsBabyMonitor,0.9999388729458092
loro_to_16-09-26,TribySpeaker|WithingsBabyMonitor,0.9855417657258982
loro_to_16-09-27,AmazonEcho|BelkinWemoMotion,0.9602571420725154
loro_to_16-09-27,AmazonEcho|BelkinWemoSwitch,0.9687870246137672
loro_to_16-09-27,AmazonEcho|Dropcam,0.9999995096077646
loro_to_16-09-27,AmazonEcho|HPPrinter,0.9780564186458898
loro_to_16-09-27,AmazonEcho|NetatmoWeather,0.9988975982549884
loro_to_16-09-27,AmazonEcho|NetatmoWelcome,0.9444110977724424
loro_to_16-09-27,AmazonEcho|PIX-STAR,0.9657843388701979
loro_to_16-09-27,AmazonEcho|SamsungSmartCam,0.9629748958406892
