unit,unit_type,config,model,seed,macro_f1,n_cols
jit_R6,main,drop_rssi,stacking,46,0.7489351044329959,86
jit_R6,main,drop_rssi,rf::Camera,46,0.5714285714285714,86
jit_R6,main,drop_rssi,rf::Light_T1,46,0.577209797657082,86
jit_R6,main,drop_rssi,rf::Light_XM,46,0.5898123324396782,86
jit_R6,main,drop_rssi,rf::Sensor,46,0.7227615965480043,86
jit_R6,main,drop_rssi,rf::Socket,46,1.0,86
jit_R6,main,drop_rssi,xgboost::Camera,46,0.6655683690280065,86
jit_R6,main,drop_rssi,xgboost::Light_T1,46,0.6299559471365639,86
jit_R6,main,drop_rssi,xgboost::Light_XM,46,0.6410596026490066,86
jit_R6,main,drop_rssi,xgboost::Sensor,46,0.777292576419214,86
jit_R6,main,drop_rssi,xgboost::Socket,46,1.0,86
jit_R6,main,drop_rssi,lightgbm::Camera,46,0.6710526315789473,86
jit_R6,main,drop_rssi,lightgbm::Light_T1,46,0.621380846325167,86
jit_R6,main,drop_rssi,lightgbm::Light_XM,46,0.6421052631578947,86
jit_R6,main,drop_rssi,lightgbm::Sensor,46,0.782608695652174,86
jit_R6,main,drop_rssi,lightgbm::Socket,46,1.0,86
jit_R6,main,drop_rssi,stacking::Camera,46,0.6949685534591195,86
jit_R6,main,drop_rssi,stacking::Light_T1,46,0.6296715741789355,86
jit_R6,main,drop_rssi,stacking::Light_XM,46,0.6454183266932271,86
jit_R6,main,drop_rssi,stacking::Sensor,46,0.774617067833698,86
jit_R6,main,drop_rssi,stacking::Socket,46,1.0,86
jit_R7,main,drop_rssi,rf,46,0.794145153869892,86
jit_R7,main,drop_rssi,xgboost,46,0.8355770788576666,86
jit_R7,main,drop_rssi,lightgbm,46,0.8358327659297284,86
jit_R7,main,drop_rssi,stacking,46,0.8290532966621601,86
jit_R7,main,drop_rssi,rf::Camera,46,0.8060522696011004,86
jit_R7,main,drop_rssi,rf::Light_T1,46,0.6902439024390243,86
jit_R7,main,drop_rssi,rf::Light_XM,46,0.7305699481865285,86
jit_R7,main,drop_rssi,rf::Sensor,46,0.743859649122807,86
jit_R7,main,drop_rssi,rf::Socket,46,1.0,86
jit_R7,main,drop_rssi,xgboost::Camera,46,0.875,86
jit_R7,main,drop_rssi,xgboost::Light_T1,46,0.7283950617283951,86
jit_R7,main,drop_rssi,xgboost::Light_XM,46,0.7786666666666666,86
jit_R7,main,drop_rssi,xgboost::Sensor,46,0.7958236658932715,86
jit_R7,main,drop_rssi,xgboost::Socket,46,1.0,86
jit_R7,main,drop_rssi,lightgbm::Camera,46,0.870026525198939,86
jit_R7,main,drop_rssi,lightgbm::Light_T1,46,0.7326732673267327,86
jit_R7,main,drop_rssi,lightgbm::Light_XM,46,0.776,86
jit_R7,main,drop_rssi,lightgbm::Sensor,46,0.8004640371229699,86
jit_R7,main,drop_rssi,lightgbm::Socket,46,1.0,86
jit_R7,main,drop_rssi,stacking::Camera,46,0.8743589743589744,86
jit_R7,main,drop_rssi,stacking::Light_T1,46,0.7151979565772669,86
jit_R7,main,drop_rssi,stacking::Light_XM,46,0.7688243064729194,86
jit_R7,main,drop_rssi,stacking::Sensor,46,0.7868852459016393,86
jit_R7,main,drop_rssi,stacking::Socket,46,1.0,86
jit_R6_R7,main,drop_rssi,rf,46,0.7453441677092526,86
jit_R6_R7,main,drop_rssi,xgboost,46,0.7907472180327613,86
jit_R6_R7,main,drop_rssi,lightgbm,46,0.7910301232678153,86
jit_R6_R7,main,drop_rssi,stacking,46,0.7902962025101189,86
jit_R6_R7,main,drop_rssi,rf::Camera,46,0.7025365103766333,86
jit_R6_R7,main,drop_rssi,rf::Light_T1,46,0.6299033541785105,86
jit_R6_R7,main,drop_rssi,rf::Light_XM,46,0.6613965744400527,86
jit_R6_R7,main,drop_rssi,rf::Sensor,46,0.7328843995510662,86
jit_R6_R7,main,drop_rssi,rf::Socket,46,1.0,86
jit_R6_R7,main,drop_rssi,xgboost::Camera,46,0.7814569536423841,86
jit_R6_R7,main,drop_rssi,xgboost::Light_T1,46,0.6763678696158324,86
jit_R6_R7,main,drop_rssi,xgboost::Light_XM,46,0.7096345514950166,86
jit_R6_R7,main,drop_rssi,xgboost::Sensor,46,0.7862767154105736,86
jit_R6_R7,main,drop_rssi,xgboost::Socket,46,1.0,86
jit_R6_R7,main,drop_rssi,lightgbm::Camera,46,0.7812041116005873,86
jit_R6_R7,main,drop_rssi,lightgbm::Light_T1,46,0.6740914419695193,86
jit_R6_R7,main,drop_rssi,lightgbm::Light_XM,46,0.7086092715231788,86
jit_R6_R7,main,drop_rssi,lightgbm::Sensor,46,0.7912457912457912,86
jit_R6_R7,main,drop_rssi,lightgbm::Socket,46,1.0,86
jit_R6_R7,main,drop_rssi,stacking::Camera,46,0.7937853107344632,86
jit_R6_R7,main,drop_rssi,stacking::Light_T1,46,0.6698679471788715,86
jit_R6_R7,main,drop_rssi,stacking::Light_XM,46,0.7072847682119205,86
jit_R6_R7,main,drop_rssi,stacking::Sensor,46,0.7805429864253394,86
jit_R6_R7,main,drop_rssi,stacking::Socket,46,1.0,86
loro_to_R4,loro,drop_rssi,rf,46,0.7236779281422108,86
loro_to_R4,loro,drop_rssi,xgboost,46,0.7608828311094565,86
loro_to_R4,loro,drop_rssi,lightgbm,46,0.7644700953224918,86
loro_to_R4,loro,drop_rssi,stacking,46,0.7579465335510696,86
loro_to_R4,loro,drop_rssi,rf::Camera,46,0.6306913996627319,86
loro_to_R4,loro,drop_rssi,rf::Light_T1,46,0.5885111371629543,86
loro_to_R4,loro,drop_rssi,rf::Light_XM,46,0.6544502617801047,86
loro_to_R4,loro,drop_rssi,rf::Sensor,46,0.7447368421052631,86
loro_to_R4,loro,drop_rssi,rf::Socket,46,1.0,86
loro_to_R4,loro,drop_rssi,xgboost::Camera,46,0.7480680061823802,86
loro_to_R4,loro,drop_rssi,xgboost::Light_T1,46,0.6286379511059371,86
loro_to_R4,loro,drop_rssi,xgboost::Light_XM,46,0.6922060766182299,86
loro_to_R4,loro,drop_rssi,xgboost::Sensor,46,0.7355021216407355,86
loro_to_R4,loro,drop_rssi,xgboost::Socket,46,1.0,86
loro_to_R4,loro,drop_rssi,lightgbm::Camera,46,0.7630769230769231,86
loro_to_R4,loro,drop_rssi,lightgbm::Light_T1,46,0.6258823529411764,86
loro_to_R4,loro,drop_rssi,lightgbm::Light_XM,46,0.6816380449141347,86
loro_to_R4,loro,drop_rssi,lightgbm::Sensor,46,0.7517531556802244,86
loro_to_R4,loro,drop_rssi,lightgbm::Socket,46,1.0,86
loro_to_R4,loro,drop_rssi,stacking::Camera,46,0.7299864314789688,86
loro_to_R4,loro,drop_rssi,stacking::Light_T1,46,0.6339622641509434,86
loro_to_R4,loro,drop_rssi,stacking::Light_XM,46,0.6829268292682927,86
loro_to_R4,loro,drop_rssi,stacking::Sensor,46,0.7428571428571429,86
loro_to_R4,loro,drop_rssi,stacking::Socket,46,1.0,86
loro_to_R3,loro,drop_rssi,rf,46,0.8141242354667387,86
loro_to_R3,loro,drop_rssi,xgboost,46,0.848097850531218,86
loro_to_R3,loro,drop_rssi,lightgbm,46,0.8460666794811063,86
loro_to_R3,loro,drop_rssi,stacking,46,0.8360565285498929,86
loro_to_R3,loro,drop_rssi,rf::Camera,46,0.9143610013175231,86
loro_to_R3,loro,drop_rssi,rf::Light_T1,46,0.7104136947218259,86
loro_to_R3,loro,drop_rssi,rf::Light_XM,46,0.6513629842180775,86
loro_to_R3,loro,drop_rssi,rf::Sensor,46,0.7958115183246073,86
loro_to_R3,loro,drop_rssi,rf::Socket,46,0.99867197875166,86
loro_to_R3,loro,drop_rssi,xgboost::Camera,46,0.9442970822281167,86
loro_to_R3,loro,drop_rssi,xgboost::Light_T1,46,0.7366906474820144,86
loro_to_R3,loro,drop_rssi,xgboost::Light_XM,46,0.7183098591549296,86
loro_to_R3,loro,drop_rssi,xgboost::Sensor,46,0.84251968503937,86
loro_to_R3,loro,drop_rssi,xgboost::Socket,46,0.99867197875166,86
loro_to_R3,loro,drop_rssi,lightgbm::Camera,46,0.9424083769633508,86
loro_to_R3,loro,drop_rssi,lightgbm::Light_T1,46,0.7212643678160919,86
loro_to_R3,loro,drop_rssi,lightgbm::Light_XM,46,0.7134670487106017,86
loro_to_R3,loro,drop_rssi,lightgbm::Sensor,46,0.854521625163827,86
loro_to_R3,loro,drop_rssi,lightgbm::Socket,46,0.99867197875166,86
loro_to_R3,loro,drop_rssi,stacking::Camera,46,0.9090909090909091,86
loro_to_R3,loro,drop_rssi,stacking::Light_T1,46,0.7301587301587301,86
loro_to_R3,loro,drop_rssi,stacking::Light_XM,46,0.6947674418604651,86
loro_to_R3,loro,drop_rssi,stacking::Sensor,46,0.8475935828877005,86
loro_to_R3,loro,drop_rssi,stacking::Socket,46,0.99867197875166,86
loro_to_R2,loro,drop_rssi,rf,46,0.7290664144888082,86
loro_to_R2,loro,drop_rssi,xgboost,46,0.7722702696590954,86
loro_to_R2,loro,drop_rssi,lightgbm,46,0.7695565272276548,86
loro_to_R2,loro,drop_rssi,stacking,46,0.7780907649654408,86
loro_to_R2,loro,drop_rssi,rf::Camera,46,0.5199240986717267,86
loro_to_R2,loro,drop_rssi,rf::Light_T1,46,0.7105263157894737,86
loro_to_R2,loro,drop_rssi,rf::Light_XM,46,0.6317016317016317,86
loro_to_R2,loro,drop_rssi,rf::Sensor,46,0.783180026281209,86
loro_to_R2,loro,drop_rssi,rf::Socket,46,1.0,86
loro_to_R2,loro,drop_rssi,xgboost::Camera,46,0.6042402826855123,86
loro_to_R2,loro,drop_rssi,xgboost::Light_T1,46,0.747612551159618,86
loro_to_R2,loro,drop_rssi,xgboost::Light_XM,46,0.6896551724137931,86
loro_to_R2,loro,drop_rssi,xgboost::Sensor,46,0.8198433420365535,86
loro_to_R2,loro,drop_rssi,xgboost::Socket,46,1.0,86
loro_to_R2,loro,drop_rssi,lightgbm::Camera,46,0.6116838487972509,86
loro_to_R2,loro,drop_rssi,lightgbm::Light_T1,46,0.7319727891156462,86
loro_to_R2,loro,drop_rssi,lightgbm::Light_XM,46,0.7031055900621118,86
loro_to_R2,loro,drop_rssi,lightgbm::Sensor,46,0.8010204081632653,86
loro_to_R2,loro,drop_rssi,lightgbm::Socket,46,1.0,86
loro_to_R2,loro,drop_rssi,stacking::Camera,46,0.6354515050167224,86
loro_to_R2,loro,drop_rssi,stacking::Light_T1,46,0.7465181058495822,86
loro_to_R2,loro,drop_rssi,stacking::Light_XM,46,0.6918392204628502,86
loro_to_R2,loro,drop_rssi,stacking::Sensor,46,0.8166449934980494,86
loro_to_R2,loro,drop_rssi,stacking::Socket,46,1.0,86
joint_tb,ceiling,drop_rssi,rf,46,0.8528714746758957,86
joint_tb,ceiling,drop_rssi,xgboost,46,0.864220478900332,86
joint_tb,ceiling,drop_rssi,lightgbm,46,0.8694361668229084,86
joint_tb,ceiling,drop_rssi,stacking,46,0.8620118300245817,86
