inner_task,pair,family,auc_base,auc_drop,d_auc,pool
g0_R2_R4_to_R3,Light_T1|Light_XM,interarrival,0.24034132903312502,0.22742577288031834,-0.012915556152806679,94
g0_R2_R4_to_R3,Light_T1|Light_XM,subwin,0.24034132903312502,0.23265172045659852,-0.007689608576526508,94
g0_R2_R4_to_R3,Light_T1|Light_XM,rssi,0.24034132903312502,0.6978282455000858,0.4574869164669608,94
g0_R2_R4_to_R3,Light_T1|Light_XM,burst,0.24034132903312502,0.2163467640186044,-0.02399456501452063,94
g0_R2_R4_to_R3,Light_T1|Light_XM,up,0.24034132903312502,0.24034132903312502,0.0,94
g0_R2_R4_to_R3,Light_T1|Light_XM,down,0.24034132903312502,0.15589748183983218,-0.08444384719329284,94
g0_R2_R4_to_R3,Light_T1|Light_XM,unique,0.24034132903312502,0.19891449603201267,-0.041426833001112356,94
g0_R2_R4_to_R3,Light_T1|Sensor,subtype,7.568189386371178e-05,7.568189386371178e-05,0.0,94
g0_R2_R4_to_R3,Light_T1|Sensor,len,7.568189386371178e-05,0.0006281597190688077,0.000552477825205096,94
g0_R2_R4_to_R3,Light_T1|Sensor,singletons,7.568189386371178e-05,0.0001362274089546812,6.054551509096943e-05,94
g0_R2_R4_to_R3,Light_T1|Sensor,interarrival,7.568189386371178e-05,6.054551509096942e-05,-1.5136378772742357e-05,94
g0_R2_R4_to_R3,Light_T1|Sensor,subwin,7.568189386371178e-05,5.2977325704598245e-05,-2.2704568159113532e-05,94
g0_R2_R4_to_R3,Light_T1|Sensor,rssi,7.568189386371178e-05,0.9505570187388369,0.9504813368449732,94
g0_R2_R4_to_R3,Light_T1|Sensor,burst,7.568189386371178e-05,0.0,-7.568189386371178e-05,94
g0_R2_R4_to_R3,Light_T1|Sensor,up,7.568189386371178e-05,7.568189386371178e-05,0.0,94
g0_R2_R4_to_R3,Light_T1|Sensor,down,7.568189386371178e-05,2.2704568159113532e-05,-5.2977325704598245e-05,94
g0_R2_R4_to_R3,Light_T1|Sensor,unique,7.568189386371178e-05,3.027275754548471e-05,-4.5409136318227063e-05,94
g0_R2_R4_to_R3,Light_T1|Socket,subtype,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_T1|Socket,len,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_T1|Socket,singletons,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_T1|Socket,interarrival,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_T1|Socket,subwin,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_T1|Socket,rssi,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_T1|Socket,burst,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_T1|Socket,up,1.0,0.9994724810972394,-0.0005275189027605931,94
g0_R2_R4_to_R3,Light_T1|Socket,down,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_T1|Socket,unique,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_XM|Sensor,subtype,0.9021039935674082,0.9021263289555973,2.2335388189076433e-05,94
g0_R2_R4_to_R3,Light_XM|Sensor,len,0.9021039935674082,0.9012999195926025,-0.0008040739748057524,94
g0_R2_R4_to_R3,Light_XM|Sensor,singletons,0.9021039935674082,0.9117752166532654,0.009671223085857217,94
g0_R2_R4_to_R3,Light_XM|Sensor,interarrival,0.9021039935674082,0.9041662944101968,0.002062300842788578,94
g0_R2_R4_to_R3,Light_XM|Sensor,subwin,0.9021039935674082,0.902870841895232,0.0007668483278238103,94
g0_R2_R4_to_R3,Light_XM|Sensor,rssi,0.9021039935674082,0.88745942404479,-0.014644569522618278,94
g0_R2_R4_to_R3,Light_XM|Sensor,burst,0.9021039935674082,0.8709610173024808,-0.031142976264927458,94
g0_R2_R4_to_R3,Light_XM|Sensor,up,0.9021039935674082,0.9021039935674082,0.0,94
g0_R2_R4_to_R3,Light_XM|Sensor,down,0.9021039935674082,0.8830295720539623,-0.01907442151344596,94
g0_R2_R4_to_R3,Light_XM|Sensor,unique,0.9021039935674082,0.868042526579112,-0.03406146698829626,94
g0_R2_R4_to_R3,Light_XM|Socket,subtype,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_XM|Socket,len,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_XM|Socket,singletons,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_XM|Socket,interarrival,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_XM|Socket,subwin,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_XM|Socket,rssi,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_XM|Socket,burst,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_XM|Socket,up,1.0,0.9998630571412097,-0.0001369428587902899,94
g0_R2_R4_to_R3,Light_XM|Socket,down,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Light_XM|Socket,unique,1.0,1.0,0.0,94
g0_R2_R4_to_R3,Sensor|Socket,subtype,0.9999780804302081,0.9999780804302081,0.0,94
g0_R2_R4_to_R3,Sensor|Socket,len,0.9999780804302081,0.9998830956277766,-9.498480243153029e-05,94
g0_R2_R4_to_R3,Sensor|Socket,singletons,0.9999780804302081,0.9995323825111059,-0.0004456979191022059,94
g0_R2_R4_to_R3,Sensor|Socket,interarrival,0.9999780804302081,0.9999123217208323,-6.575870937575168e-05,94
g0_R2_R4_to_R3,Sensor|Socket,subwin,0.9999780804302081,0.9999780804302081,0.0,94
g0_R2_R4_to_R3,Sensor|Socket,rssi,0.9999780804302081,0.9999780804302081,0.0,94
g0_R2_R4_to_R3,Sensor|Socket,burst,0.9999780804302081,0.9999707739069441,-7.306523263972409e-06,94
g0_R2_R4_to_R3,Sensor|Socket,up,0.9999780804302081,0.9997954173486089,-0.0001826630815991992,94
g0_R2_R4_to_R3,Sensor|Socket,down,0.9999780804302081,0.9999196282440963,-5.845218611177927e-05,94
g0_R2_R4_to_R3,Sensor|Socket,unique,0.9999780804302081,0.9999561608604162,-2.1919569791917226e-05,94
g0_R3_R4_to_R2,Camera|Light_T1,subtype,0.9966439888589562,0.9978920292832899,0.0012480404243336851,94
g0_R3_R4_to_R2,Camera|Light_T1,len,0.9966439888589562,0.9959590886260901,-0.0006849002328661591,94
g0_R3_R4_to_R2,Camera|Light_T1,singletons,0.9966439888589562,0.998348629438534,0.0017046405795777542,94
g0_R3_R4_to_R2,Camera|Light_T1,interarrival,0.9966439888589562,0.9959895286364397,-0.0006544602225164731,94
g0_R3_R4_to_R2,Camera|Light_T1,subwin,0.9966439888589562,0.996430908786509,-0.00021308007244724703,94
g0_R3_R4_to_R2,Camera|Light_T1,rssi,0.9966439888589562,0.7649955100984733,-0.2316484787604829,94
g0_R3_R4_to_R2,Camera|Light_T1,burst,0.9966439888589562,0.9955100984734334,-0.0011338903855228066,94
g0_R3_R4_to_R2,Camera|Light_T1,up,0.9966439888589562,0.9966439888589562,0.0,94
g0_R3_R4_to_R2,Camera|Light_T1,down,0.9966439888589562,0.9970320989909136,0.00038811013195738653,94
g0_R3_R4_to_R2,Camera|Light_T1,unique,0.9966439888589562,0.9974049891176964,0.0007610002587401521,94
g0_R3_R4_to_R2,Camera|Light_XM,subtype,0.9820782562627715,0.9793082570196019,-0.002769999243169563,94
g0_R3_R4_to_R2,Camera|Light_XM,len,0.9820782562627715,0.9743510179368804,-0.0077272383258910615,94
g0_R3_R4_to_R2,Camera|Light_XM,singletons,0.9820782562627715,0.99320744721108,0.011129190948308554,94
g0_R3_R4_to_R2,Camera|Light_XM,interarrival,0.9820782562627715,0.9765382577764323,-0.005539998486339126,94
g0_R3_R4_to_R2,Camera|Light_XM,subwin,0.9820782562627715,0.9791720275486264,-0.0029062287141450316,94
g0_R3_R4_to_R2,Camera|Light_XM,rssi,0.9820782562627715,0.6626125785211534,-0.31946567774161805,94
g0_R3_R4_to_R2,Camera|Light_XM,burst,0.9820782562627715,0.9833270264133807,0.001248770150609202,94
g0_R3_R4_to_R2,Camera|Light_XM,up,0.9820782562627715,0.9820782562627715,0.0,94
g0_R3_R4_to_R2,Camera|Light_XM,down,0.9820782562627715,0.9869673806100052,0.004889124347233764,94
g0_R3_R4_to_R2,Camera|Light_XM,unique,0.9820782562627715,0.9872701127677287,0.005191856504957237,94
g0_R3_R4_to_R2,Camera|Sensor,subtype,0.9932575377075628,0.9937293578679817,0.00047182016041891206,94
