filter_mode,task,task_type,train_rounds,test_rounds,train_samples,test_samples,feature_set,model,feature_count,accuracy,precision,recall,macro_f1,per_class_f1,confusion_matrix,n_sources,target_env,grid_kind,split_mode
raw_all,g0_R4_R6_to_R2,fixed_split,"['R4', 'R6']",['R2'],3841,1816,all_features,lightgbm,94,0.8359030837004405,0.8663818979914012,0.836461478062656,0.8281204267988839,"{'Camera': 0.9672830725462305, 'Light_T1': 0.7389060887512899, 'Light_XM': 0.5072992700729927, 'Sensor': 0.9271137026239067, 'Socket': 1.0}","[[340, 20, 0, 2, 0], [1, 358, 2, 2, 0], [0, 225, 139, 1, 0], [0, 3, 42, 318, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R4_R6_to_R2,fixed_split,"['R4', 'R6']",['R2'],3841,1816,all_features,stacking,94,0.638215859030837,0.8458898325682632,0.638588430002258,0.6137536651655436,"{'Camera': 0.44967880085653106, 'Light_T1': 0.5276967930029155, 'Light_XM': 0.22062350119904076, 'Sensor': 0.8707692307692307, 'Socket': 1.0}","[[105, 254, 0, 3, 0], [0, 362, 0, 1, 0], [0, 319, 46, 0, 0], [0, 74, 6, 283, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R4_R7_to_R2,fixed_split,"['R4', 'R7']",['R2'],3846,1816,all_features,rf,94,0.8105726872246696,0.8557554069469557,0.8109790737438441,0.8086728434678887,"{'Camera': 0.8796296296296297, 'Light_T1': 0.7031408308004052, 'Light_XM': 0.5617173524150268, 'Sensor': 0.898876404494382, 'Socket': 1.0}","[[285, 63, 0, 14, 0], [0, 347, 3, 13, 0], [1, 205, 157, 2, 0], [0, 9, 34, 320, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R4_R7_to_R2,fixed_split,"['R4', 'R7']",['R2'],3846,1816,all_features,xgboost,94,0.7389867841409692,0.8326940110160848,0.739148209282994,0.7320151787313458,"{'Camera': 0.5725490196078431, 'Light_T1': 0.6331838565022422, 'Light_XM': 0.5565529622980251, 'Sensor': 0.8977900552486188, 'Socket': 1.0}","[[146, 185, 1, 30, 0], [1, 353, 4, 5, 0], [1, 208, 155, 1, 0], [0, 6, 32, 325, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R4_R7_to_R2,fixed_split,"['R4', 'R7']",['R2'],3846,1816,all_features,lightgbm,94,0.7533039647577092,0.8500840201339329,0.7534401694299315,0.7506933029829205,"{'Camera': 0.5957446808510638, 'Light_T1': 0.6410026857654432, 'Light_XM': 0.5964912280701754, 'Sensor': 0.9202279202279202, 'Socket': 1.0}","[[154, 196, 0, 12, 0], [0, 358, 1, 4, 0], [1, 194, 170, 0, 0], [0, 6, 34, 323, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R4_R7_to_R2,fixed_split,"['R4', 'R7']",['R2'],3846,1816,all_features,stacking,94,0.6068281938325991,0.7084003861942589,0.6067357863394824,0.5853692484933364,"{'Camera': 0.175, 'Light_T1': 0.4753157290470723, 'Light_XM': 0.35176991150442477, 'Sensor': 0.9247606019151847, 'Socket': 1.0}","[[35, 84, 223, 20, 0], [0, 207, 147, 9, 0], [1, 204, 159, 1, 0], [2, 13, 10, 338, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R5_R6_to_R2,fixed_split,"['R5', 'R6']",['R2'],3804,1816,all_features,rf,94,0.7918502202643172,0.8379960258692986,0.791851730462465,0.75981701305356,"{'Camera': 0.9472295514511874, 'Light_T1': 0.35585585585585583, 'Light_XM': 0.7377979568671964, 'Sensor': 0.7582017010935601, 'Socket': 1.0}","[[359, 0, 0, 3, 0], [8, 79, 169, 107, 0], [1, 1, 325, 38, 0], [28, 1, 22, 312, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R5_R6_to_R2,fixed_split,"['R5', 'R6']",['R2'],3804,1816,all_features,xgboost,94,0.7968061674008811,0.8457617410931497,0.796828446981946,0.7632947238179586,"{'Camera': 0.9566395663956639, 'Light_T1': 0.3409090909090909, 'Light_XM': 0.7642079806529625, 'Sensor': 0.7547169811320755, 'Socket': 1.0}","[[353, 0, 6, 3, 0], [9, 75, 130, 149, 0], [1, 2, 316, 46, 0], [13, 0, 10, 340, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R5_R6_to_R2,fixed_split,"['R5', 'R6']",['R2'],3804,1816,all_features,lightgbm,94,0.8171806167400881,0.8525202076175245,0.8171960330411718,0.7936362431220825,"{'Camera': 0.955585464333782, 'Light_T1': 0.45052631578947366, 'Light_XM': 0.7887667887667887, 'Sensor': 0.7733026467203682, 'Socket': 1.0}","[[355, 0, 4, 3, 0], [7, 107, 121, 128, 0], [1, 2, 323, 39, 0], [18, 3, 6, 336, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R5_R6_to_R2,fixed_split,"['R5', 'R6']",['R2'],3804,1816,all_features,stacking,94,0.7428414096916299,0.7333559026236914,0.7427570601538388,0.6776059878991811,"{'Camera': 0.8899876390605687, 'Light_T1': 0.05249343832020997, 'Light_XM': 0.6927710843373494, 'Sensor': 0.7527777777777778, 'Socket': 1.0}","[[360, 2, 0, 0, 0], [20, 10, 264, 69, 0], [2, 1, 345, 17, 0], [65, 5, 22, 271, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R5_R7_to_R2,fixed_split,"['R5', 'R7']",['R2'],3809,1816,all_features,rf,94,0.8375550660792952,0.8667954411185719,0.83753180720465,0.822070771102662,"{'Camera': 0.9720670391061452, 'Light_T1': 0.5354330708661418, 'Light_XM': 0.7990487514863258, 'Sensor': 0.8038049940546967, 'Socket': 1.0}","[[348, 0, 0, 14, 0], [2, 136, 121, 104, 0], [2, 5, 336, 22, 0], [2, 4, 19, 338, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R5_R7_to_R2,fixed_split,"['R5', 'R7']",['R2'],3809,1816,all_features,xgboost,94,0.8287444933920705,0.8652066878255912,0.8287238400948727,0.8105112473922343,"{'Camera': 0.9619181946403385, 'Light_T1': 0.4959349593495935, 'Light_XM': 0.8148148148148148, 'Sensor': 0.7798882681564245, 'Socket': 1.0}","[[341, 0, 5, 16, 0], [1, 122, 100, 140, 0], [2, 6, 330, 27, 0], [3, 1, 10, 349, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R5_R7_to_R2,fixed_split,"['R5', 'R7']",['R2'],3809,1816,all_features,lightgbm,94,0.802863436123348,0.8474636334575651,0.802757139381263,0.7825029642996664,"{'Camera': 0.9, 'Light_T1': 0.4551148225469729, 'Light_XM': 0.7601809954751131, 'Sensor': 0.7972190034762456, 'Socket': 1.0}","[[306, 0, 37, 19, 0], [2, 109, 137, 115, 0], [1, 6, 336, 22, 0], [9, 1, 9, 344, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R5_R7_to_R2,fixed_split,"['R5', 'R7']",['R2'],3809,1816,all_features,stacking,94,0.710352422907489,0.6905753362033826,0.7102636709526619,0.6552697820614231,"{'Camera': 0.8143021914648212, 'Light_T1': 0.12980769230769232, 'Light_XM': 0.7154989384288747, 'Sensor': 0.6167400881057269, 'Socket': 1.0}","[[353, 4, 1, 4, 0], [21, 27, 219, 96, 0], [7, 13, 337, 8, 0], [124, 9, 20, 210, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R6_R7_to_R2,fixed_split,"['R6', 'R7']",['R2'],3981,1816,all_features,rf,94,0.7846916299559471,0.8352506970667264,0.7848824108654991,0.7820875826325645,"{'Camera': 0.7237903225806451, 'Light_T1': 0.644808743169399, 'Light_XM': 0.781437125748503, 'Sensor': 0.7604017216642754, 'Socket': 1.0}","[[359, 0, 0, 3, 0], [107, 177, 30, 49, 0], [80, 7, 261, 17, 0], [84, 2, 12, 265, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R6_R7_to_R2,fixed_split,"['R6', 'R7']",['R2'],3981,1816,all_features,xgboost,94,0.6321585903083701,0.8088525668199484,0.6327544310543147,0.6190752769431634,"{'Camera': 0.5424492862509391, 'Light_T1': 0.4067796610169492, 'Light_XM': 0.42462845010615713, 'Sensor': 0.7215189873417721, 'Socket': 1.0}","[[361, 0, 0, 1, 0], [234, 96, 5, 28, 0], [242, 11, 100, 12, 0], [132, 2, 1, 228, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R6_R7_to_R2,fixed_split,"['R6', 'R7']",['R2'],3981,1816,all_features,lightgbm,94,0.6376651982378855,0.8123043005159065,0.6382519970001995,0.6153869685376326,"{'Camera': 0.5511450381679389, 'Light_T1': 0.3273542600896861, 'Light_XM': 0.4425531914893617, 'Sensor': 0.7558823529411764, 'Socket': 1.0}","[[361, 0, 0, 1, 0], [254, 73, 1, 35, 0], [229, 8, 104, 24, 0], [104, 2, 0, 257, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R6_R7_to_R2,fixed_split,"['R6', 'R7']",['R2'],3981,1816,all_features,stacking,94,0.61068281938326,0.8291830771841537,0.6111687233480508,0.6062043498294558,"{'Camera': 0.5153024911032028, 'Light_T1': 0.3747276688453159, 'Light_XM': 0.5298804780876494, 'Sensor': 0.6111111111111112, 'Socket': 1.0}","[[362, 0, 0, 0, 0], [264, 86, 3, 10, 0], [221, 9, 133, 2, 0], [196, 1, 1, 165, 0], [0, 0, 0, 0, 363]]",2,R2,ood,fixed
raw_all,g0_R3_R4_R5_to_R2,fixed_split,"['R3', 'R4', 'R5']",['R2'],5506,1816,all_features,rf,94,0.8298458149779736,0.8325771397426827,0.8298756692371796,0.8262527671183302,"{'Camera': 0.9761570827489481, 'Light_T1': 0.6176, 'Light_XM': 0.7984886649874056, 'Sensor': 0.7390180878552972, 'Socket': 1.0}","[[348, 0, 1, 13, 0], [0, 193, 95, 75, 0], [3, 8, 317, 37, 0], [0, 61, 16, 286, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R5_to_R2,fixed_split,"['R3', 'R4', 'R5']",['R2'],5506,1816,all_features,xgboost,94,0.8276431718061674,0.8277033861836058,0.8277156752918227,0.8245244631673693,"{'Camera': 0.9861111111111112, 'Light_T1': 0.6012461059190031, 'Light_XM': 0.808454425363276, 'Sensor': 0.7268106734434562, 'Socket': 1.0}","[[355, 0, 0, 7, 0], [1, 193, 72, 97, 0], [2, 23, 306, 34, 0], [0, 63, 14, 286, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R5_to_R2,fixed_split,"['R3', 'R4', 'R5']",['R2'],5506,1816,all_features,lightgbm,94,0.8303964757709251,0.8307139196861211,0.8304719932097928,0.8270327193708216,"{'Camera': 0.9860724233983287, 'Light_T1': 0.6050156739811913, 'Light_XM': 0.799475753604194, 'Sensor': 0.7445997458703939, 'Socket': 1.0}","[[354, 0, 0, 8, 0], [1, 193, 78, 91, 0], [1, 27, 305, 32, 0], [0, 55, 15, 293, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R5_to_R2,fixed_split,"['R3', 'R4', 'R5']",['R2'],5506,1816,all_features,stacking,94,0.7400881057268722,0.7313833136601962,0.740278488565919,0.7321605397577721,"{'Camera': 0.99039780521262, 'Light_T1': 0.31309904153354634, 'Light_XM': 0.6076555023923444, 'Sensor': 0.7496503496503496, 'Socket': 1.0}","[[361, 0, 0, 1, 0], [2, 98, 196, 67, 0], [3, 92, 254, 16, 0], [1, 73, 21, 268, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R6_to_R2,fixed_split,"['R3', 'R4', 'R6']",['R2'],5678,1816,all_features,rf,94,0.8502202643171806,0.8536939148334663,0.8502854459847228,0.8501474198023358,"{'Camera': 0.9731258840169731, 'Light_T1': 0.7134328358208956, 'Light_XM': 0.7963683527885862, 'Sensor': 0.7678100263852242, 'Socket': 1.0}","[[344, 1, 9, 8, 0], [1, 239, 73, 50, 0], [0, 12, 307, 46, 0], [0, 55, 17, 291, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R6_to_R2,fixed_split,"['R3', 'R4', 'R6']",['R2'],5678,1816,all_features,xgboost,94,0.816079295154185,0.8165889009524374,0.8161635412490286,0.8109949308158892,"{'Camera': 0.9888579387186629, 'Light_T1': 0.564935064935065, 'Light_XM': 0.759493670886076, 'Sensor': 0.7416879795396419, 'Socket': 1.0}","[[355, 0, 1, 6, 0], [1, 174, 107, 81, 0], [0, 23, 300, 42, 0], [0, 56, 17, 290, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R6_to_R2,fixed_split,"['R3', 'R4', 'R6']",['R2'],5678,1816,all_features,lightgbm,94,0.8039647577092511,0.8030638148913243,0.8040513610541751,0.7968963195435247,"{'Camera': 0.9860335195530726, 'Light_T1': 0.5074626865671642, 'Light_XM': 0.7688311688311689, 'Sensor': 0.7221542227662179, 'Socket': 1.0}","[[353, 0, 1, 8, 0], [1, 153, 94, 115, 0], [0, 33, 296, 36, 0], [0, 54, 14, 295, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R6_to_R2,fixed_split,"['R3', 'R4', 'R6']",['R2'],5678,1816,all_features,stacking,94,0.8320484581497798,0.8327368263961088,0.8323075967215692,0.8309346252097537,"{'Camera': 0.9930843706777317, 'Light_T1': 0.6695156695156695, 'Light_XM': 0.7138728323699421, 'Sensor': 0.7782002534854245, 'Socket': 1.0}","[[359, 0, 0, 3, 0], [1, 235, 64, 63, 0], [1, 64, 247, 53, 0], [0, 40, 16, 307, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R7_to_R2,fixed_split,"['R3', 'R4', 'R7']",['R2'],5683,1816,all_features,rf,94,0.849669603524229,0.8557543913843441,0.8497086328077845,0.8502409166824106,"{'Camera': 0.9481268011527377, 'Light_T1': 0.7305389221556886, 'Light_XM': 0.7979274611398963, 'Sensor': 0.7746113989637305, 'Socket': 1.0}","[[329, 1, 14, 18, 0], [1, 244, 70, 48, 0], [1, 12, 308, 44, 0], [1, 48, 15, 299, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R7_to_R2,fixed_split,"['R3', 'R4', 'R7']",['R2'],5683,1816,all_features,xgboost,94,0.8138766519823789,0.8181015611291468,0.8139036206724365,0.8070653617597978,"{'Camera': 0.9615931721194879, 'Light_T1': 0.543918918918919, 'Light_XM': 0.7788944723618091, 'Sensor': 0.750920245398773, 'Socket': 1.0}","[[338, 1, 2, 21, 0], [1, 161, 108, 93, 0], [2, 21, 310, 32, 0], [0, 46, 11, 306, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R7_to_R2,fixed_split,"['R3', 'R4', 'R7']",['R2'],5683,1816,all_features,lightgbm,94,0.7973568281938326,0.8049191773769057,0.7973487209670582,0.791795173233063,"{'Camera': 0.9233038348082596, 'Light_T1': 0.5275459098497496, 'Light_XM': 0.7659574468085106, 'Sensor': 0.7421686746987952, 'Socket': 1.0}","[[313, 5, 19, 25, 0], [1, 158, 97, 107, 0], [2, 30, 306, 27, 0], [0, 43, 12, 308, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R4_R7_to_R2,fixed_split,"['R3', 'R4', 'R7']",['R2'],5683,1816,all_features,stacking,94,0.8325991189427313,0.8360074628460168,0.8327980811951832,0.8323739147396736,"{'Camera': 0.9804469273743017, 'Light_T1': 0.6734397677793904, 'Light_XM': 0.7514285714285714, 'Sensor': 0.7565543071161048, 'Socket': 1.0}","[[351, 1, 2, 8, 0], [1, 232, 62, 68, 0], [1, 42, 263, 59, 0], [1, 51, 8, 303, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R5_R6_to_R2,fixed_split,"['R3', 'R5', 'R6']",['R2'],5641,1816,all_features,rf,94,0.7731277533039648,0.7666653999234002,0.7731596918386788,0.7681483686449703,"{'Camera': 0.9903181189488244, 'Light_T1': 0.47832585949177875, 'Light_XM': 0.7823899371069183, 'Sensor': 0.5897079276773296, 'Socket': 1.0}","[[358, 0, 1, 3, 0], [1, 160, 111, 91, 0], [1, 3, 311, 50, 0], [1, 143, 7, 212, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R5_R6_to_R2,fixed_split,"['R3', 'R5', 'R6']",['R2'],5641,1816,all_features,xgboost,94,0.6657488986784141,0.649249348643396,0.6657065804005113,0.6554114153830194,"{'Camera': 0.988950276243094, 'Light_T1': 0.25101214574898784, 'Light_XM': 0.7909887359198998, 'Sensor': 0.24610591900311526, 'Socket': 1.0}","[[358, 0, 0, 4, 0], [3, 93, 118, 149, 0], [1, 1, 316, 47, 0], [0, 284, 0, 79, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R5_R6_to_R2,fixed_split,"['R3', 'R5', 'R6']",['R2'],5641,1816,all_features,lightgbm,94,0.663546255506608,0.6456294551924294,0.6635102585962276,0.6515735845164528,"{'Camera': 0.9861878453038674, 'Light_T1': 0.26525198938992045, 'Light_XM': 0.7737948084054388, 'Sensor': 0.23263327948303716, 'Socket': 1.0}","[[357, 0, 0, 5, 0], [4, 100, 131, 128, 0], [1, 0, 313, 51, 0], [0, 291, 0, 72, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R5_R6_to_R2,fixed_split,"['R3', 'R5', 'R6']",['R2'],5641,1816,all_features,stacking,94,0.8138766519823789,0.8105014033045468,0.8140065662855202,0.8102087815139065,"{'Camera': 0.9705093833780161, 'Light_T1': 0.5990922844175491, 'Light_XM': 0.735632183908046, 'Sensor': 0.7458100558659218, 'Socket': 1.0}","[[362, 0, 0, 0, 0], [4, 198, 97, 64, 0], [1, 54, 288, 22, 0], [17, 46, 33, 267, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R5_R7_to_R2,fixed_split,"['R3', 'R5', 'R7']",['R2'],5646,1816,all_features,rf,94,0.7846916299559471,0.7821762213404861,0.7847086818036916,0.7818510620403802,"{'Camera': 0.9775280898876404, 'Light_T1': 0.5201793721973094, 'Light_XM': 0.8005115089514067, 'Sensor': 0.6110363391655451, 'Socket': 1.0}","[[348, 0, 2, 12, 0], [0, 174, 95, 94, 0], [1, 4, 313, 47, 0], [1, 128, 7, 227, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R5_R7_to_R2,fixed_split,"['R3', 'R5', 'R7']",['R2'],5646,1816,all_features,xgboost,94,0.6943832599118943,0.681140988420206,0.6943098113365688,0.6859159944555163,"{'Camera': 0.9735006973500697, 'Light_T1': 0.2857142857142857, 'Light_XM': 0.8134328358208955, 'Sensor': 0.35693215339233036, 'Socket': 1.0}","[[349, 0, 5, 8, 0], [3, 101, 107, 152, 0], [2, 2, 327, 34, 0], [1, 241, 0, 121, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R5_R7_to_R2,fixed_split,"['R3', 'R5', 'R7']",['R2'],5646,1816,all_features,lightgbm,94,0.6784140969162996,0.6604006204539794,0.6783213209963723,0.6662143696351732,"{'Camera': 0.9791376912378303, 'Light_T1': 0.256198347107438, 'Light_XM': 0.8077858880778589, 'Sensor': 0.28794992175273865, 'Socket': 1.0}","[[352, 0, 1, 9, 0], [3, 93, 124, 143, 0], [1, 0, 332, 32, 0], [1, 270, 0, 92, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R5_R7_to_R2,fixed_split,"['R3', 'R5', 'R7']",['R2'],5646,1816,all_features,stacking,94,0.8188325991189427,0.8167946991864922,0.818927469169586,0.8099300118052731,"{'Camera': 0.9849108367626886, 'Light_T1': 0.5245346869712352, 'Light_XM': 0.7355473554735548, 'Sensor': 0.8046571798188874, 'Socket': 1.0}","[[359, 1, 0, 2, 0], [3, 155, 125, 80, 0], [2, 47, 299, 17, 0], [3, 25, 24, 311, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R6_R7_to_R2,fixed_split,"['R3', 'R6', 'R7']",['R2'],5818,1816,all_features,rf,94,0.7654185022026432,0.7653914297945915,0.7654580439708034,0.762434674985844,"{'Camera': 0.9672830725462305, 'Light_T1': 0.4813664596273292, 'Light_XM': 0.7573062261753494, 'Sensor': 0.6062176165803109, 'Socket': 1.0}","[[340, 0, 12, 10, 0], [0, 155, 106, 102, 0], [0, 4, 298, 63, 0], [1, 122, 6, 234, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R6_R7_to_R2,fixed_split,"['R3', 'R6', 'R7']",['R2'],5818,1816,all_features,xgboost,94,0.6789647577092511,0.6545882288166877,0.6789357338408892,0.6643532847960683,"{'Camera': 0.9861495844875346, 'Light_T1': 0.14355628058727568, 'Light_XM': 0.7874213836477988, 'Sensor': 0.40463917525773196, 'Socket': 1.0}","[[356, 0, 1, 5, 0], [2, 44, 116, 201, 0], [1, 1, 313, 50, 0], [1, 205, 0, 157, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R6_R7_to_R2,fixed_split,"['R3', 'R6', 'R7']",['R2'],5818,1816,all_features,lightgbm,94,0.6051762114537445,0.5730320681483431,0.6050883688094975,0.5865751462739761,"{'Camera': 0.9723756906077348, 'Light_T1': 0.020833333333333332, 'Light_XM': 0.762936221419976, 'Sensor': 0.17673048600883653, 'Socket': 1.0}","[[352, 0, 2, 8, 0], [8, 7, 147, 201, 0], [1, 0, 317, 47, 0], [1, 302, 0, 60, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R3_R6_R7_to_R2,fixed_split,"['R3', 'R6', 'R7']",['R2'],5818,1816,all_features,stacking,94,0.651431718061674,0.6626675445661948,0.6512231484186103,0.6436768197326087,"{'Camera': 0.8091353996737357, 'Light_T1': 0.24143556280587275, 'Light_XM': 0.6841530054644809, 'Sensor': 0.48366013071895425, 'Socket': 1.0}","[[248, 0, 103, 11, 0], [0, 74, 134, 155, 0], [0, 1, 313, 51, 0], [3, 175, 0, 185, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R4_R5_R6_to_R2,fixed_split,"['R4', 'R5', 'R6']",['R2'],5657,1816,all_features,rf,94,0.8634361233480177,0.8704175783388115,0.8635102836154143,0.8603399859788056,"{'Camera': 0.9930843706777317, 'Light_T1': 0.6982055464926591, 'Light_XM': 0.7929292929292929, 'Sensor': 0.8174807197943444, 'Socket': 1.0}","[[359, 0, 0, 3, 0], [1, 214, 76, 72, 0], [1, 28, 314, 22, 0], [0, 8, 37, 318, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R4_R5_R6_to_R2,fixed_split,"['R4', 'R5', 'R6']",['R2'],5657,1816,all_features,xgboost,94,0.8386563876651982,0.8353941909254197,0.8389040720602612,0.8354592471141995,"{'Camera': 0.9917127071823204, 'Light_T1': 0.6303387334315169, 'Light_XM': 0.7039106145251397, 'Sensor': 0.8513341804320204, 'Socket': 1.0}","[[359, 0, 0, 3, 0], [1, 214, 75, 73, 0], [2, 98, 252, 13, 0], [0, 4, 24, 335, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R4_R5_R6_to_R2,fixed_split,"['R4', 'R5', 'R6']",['R2'],5657,1816,all_features,lightgbm,94,0.8441629955947136,0.844769791462455,0.8445043084081771,0.8419306325972858,"{'Camera': 0.9944903581267218, 'Light_T1': 0.6764314247669774, 'Light_XM': 0.6819571865443425, 'Sensor': 0.8567741935483871, 'Socket': 1.0}","[[361, 0, 0, 1, 0], [2, 254, 39, 68, 0], [1, 130, 223, 11, 0], [0, 4, 27, 332, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R4_R5_R6_to_R2,fixed_split,"['R4', 'R5', 'R6']",['R2'],5657,1816,all_features,stacking,94,0.8348017621145375,0.8336222667587118,0.8349975220580615,0.8313822420712684,"{'Camera': 0.993103448275862, 'Light_T1': 0.6286594761171033, 'Light_XM': 0.7260458839406208, 'Sensor': 0.809102402022756, 'Socket': 1.0}","[[360, 1, 0, 1, 0], [2, 204, 82, 75, 0], [1, 63, 269, 32, 0], [0, 18, 25, 320, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R4_R5_R7_to_R2,fixed_split,"['R4', 'R5', 'R7']",['R2'],5662,1816,all_features,rf,94,0.8733480176211453,0.8761648475382955,0.8734200289847276,0.8716141241872084,"{'Camera': 0.9833333333333333, 'Light_T1': 0.7295208655332303, 'Light_XM': 0.8166449934980494, 'Sensor': 0.8285714285714286, 'Socket': 1.0}","[[354, 0, 0, 8, 0], [1, 236, 59, 67, 0], [2, 36, 314, 13, 0], [1, 12, 31, 319, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R4_R5_R7_to_R2,fixed_split,"['R4', 'R5', 'R7']",['R2'],5662,1816,all_features,xgboost,94,0.862885462555066,0.8687447803099527,0.8632203737908174,0.8612215525171434,"{'Camera': 0.9818688981868898, 'Light_T1': 0.7351077313054499, 'Light_XM': 0.7066246056782335, 'Sensor': 0.8825065274151436, 'Socket': 1.0}","[[352, 0, 0, 10, 0], [1, 290, 23, 49, 0], [2, 133, 224, 6, 0], [0, 3, 22, 338, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R4_R5_R7_to_R2,fixed_split,"['R4', 'R5', 'R7']",['R2'],5662,1816,all_features,lightgbm,94,0.848568281938326,0.8566526988156019,0.8489949813596634,0.8451054113171071,"{'Camera': 0.9875173370319001, 'Light_T1': 0.7120291616038882, 'Light_XM': 0.6359143327841845, 'Sensor': 0.8900662251655629, 'Socket': 1.0}","[[356, 0, 0, 6, 0], [1, 293, 25, 44, 0], [2, 164, 193, 6, 0], [0, 3, 24, 336, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R4_R5_R7_to_R2,fixed_split,"['R4', 'R5', 'R7']",['R2'],5662,1816,all_features,stacking,94,0.8276431718061674,0.8414928396857381,0.8278017788224676,0.8202647840630182,"{'Camera': 0.9903713892709766, 'Light_T1': 0.5915492957746479, 'Light_XM': 0.7588075880758808, 'Sensor': 0.7605956471935853, 'Socket': 1.0}","[[360, 0, 0, 2, 0], [2, 168, 75, 118, 0], [2, 25, 280, 58, 0], [1, 12, 18, 332, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
raw_all,g0_R4_R6_R7_to_R2,fixed_split,"['R4', 'R6', 'R7']",['R2'],5834,1816,all_features,rf,94,0.8529735682819384,0.8790321153977002,0.8533933126633153,0.8501706506152835,"{'Camera': 0.953757225433526, 'Light_T1': 0.7562841530054645, 'Light_XM': 0.6299483648881239, 'Sensor': 0.9108635097493036, 'Socket': 1.0}","[[330, 22, 0, 10, 0], [0, 346, 2, 15, 0], [0, 179, 183, 3, 0], [0, 5, 31, 327, 0], [0, 0, 0, 0, 363]]",3,R2,ood,fixed
