task,task_type,grid_kind,split_mode,n_sources,target_env,train_rounds,test_rounds,n_train,n_test,n_oof,method,method_kind,selected_base_model,macro_f1_5class,macro_f1_4class,worst_class_f1,worst_class_f1_4class,accuracy,f1_Camera,f1_Light_T1,f1_Light_XM,f1_Sensor,f1_Socket,gain_vs_best_base
g0_R2_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R2', 'R7']",['R5'],3809,1816,3809,hard_voting,voting,,0.549620552174076,0.4370256902175951,0.0,0.0,0.5991189427312775,0.7897664071190211,0.2645161290322581,0.6938202247191011,0.0,1.0,-0.06968011994124579
g0_R2_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R2', 'R7']",['R5'],3809,1816,3809,soft_voting_equal,voting,,0.5459794560564855,0.4324743200706068,0.0,0.0,0.5969162995594713,0.7776560788608982,0.25573770491803277,0.6965034965034965,0.0,1.0,-0.07332121605883635
g0_R2_R7_to_R5,fixed_split,ood,fixed,2,R5,"['R2', 'R7']",['R5'],3809,1816,3809,soft_voting_calibrated,voting,,0.565550099767069,0.45693762470883625,0.026954177897574125,0.026954177897574125,0.6112334801762115,0.798196166854566,0.2923728813559322,0.7102272727272727,0.026954177897574125,1.0,-0.053750572348252756
g0_R2_R7_to_R6,fixed_split,ood,fixed,2,R6,"['R2', 'R7']",['R6'],3809,1988,3809,rf,base_model,,0.7518566016731629,0.6898207520914537,0.6205962059620597,0.6205962059620597,0.7484909456740443,0.8345323741007195,0.6300653594771242,0.6205962059620597,0.6740890688259109,1.0,-0.03915935635160295
g0_R2_R7_to_R6,fixed_split,ood,fixed,2,R6,"['R2', 'R7']",['R6'],3809,1988,3809,xgboost,base_model,,0.7910159580247659,0.7387699475309574,0.6551724137931034,0.6551724137931034,0.7882293762575453,0.9139072847682119,0.6600741656365884,0.6551724137931034,0.725925925925926,1.0,0.0
g0_R2_R7_to_R6,fixed_split,ood,fixed,2,R6,"['R2', 'R7']",['R6'],3809,1988,3809,lightgbm,base_model,,0.7656843830375586,0.7071054787969483,0.6432160804020101,0.6432160804020101,0.7610663983903421,0.851063829787234,0.6524317912218268,0.6817102137767221,0.6432160804020101,1.0,-0.025331574987207284
g0_R2_R7_to_R6,fixed_split,ood,fixed,2,R6,"['R2', 'R7']",['R6'],3809,1988,3809,stacking,stacking,,0.6155174995011239,0.5193968743764048,0.2331511839708561,0.2331511839708561,0.6317907444668008,0.7434402332361516,0.5022935779816514,0.5987025023169601,0.2331511839708561,1.0,-0.175498458523642
g0_R2_R7_to_R6,fixed_split,ood,fixed,2,R6,"['R2', 'R7']",['R6'],3809,1988,3809,best_base_posthoc,reference,xgboost,0.7910159580247659,0.7387699475309574,0.6551724137931034,0.6551724137931034,0.7882293762575453,0.9139072847682119,0.6600741656365884,0.6551724137931034,0.725925925925926,1.0,0.0
g0_R2_R7_to_R6,fixed_split,ood,fixed,2,R6,"['R2', 'R7']",['R6'],3809,1988,3809,hard_voting,voting,,0.7811394348688336,0.7264242935860421,0.6633785450061652,0.6633785450061652,0.7771629778672032,0.8675034867503487,0.6633785450061652,0.6781326781326781,0.6966824644549763,1.0,-0.009876523155932238
g0_R2_R7_to_R6,fixed_split,ood,fixed,2,R6,"['R2', 'R7']",['R6'],3809,1988,3809,soft_voting_equal,voting,,0.7783663464643439,0.7229579330804299,0.6658566221142163,0.6658566221142163,0.7741448692152918,0.8675034867503487,0.6658566221142163,0.6829268292682927,0.6755447941888619,1.0,-0.012649611560421992
g0_R2_R7_to_R6,fixed_split,ood,fixed,2,R6,"['R2', 'R7']",['R6'],3809,1988,3809,soft_voting_calibrated,voting,,0.7910554235951068,0.7388192794938835,0.6717363751584284,0.6717363751584284,0.7877263581488934,0.8765603328710125,0.6717363751584284,0.6899128268991283,0.7170675830469645,1.0,3.9465570340957434e-05
g0_R2_to_R3,fixed_split,ood,fixed,1,R3,['R2'],['R3'],1816,1837,1816,rf,base_model,,0.5525575101442647,0.4410288929924159,0.0,0.0,0.5568862275449101,0.9491978609625669,0.021621621621621623,0.7932960893854749,0.0,0.99867197875166,0.0
g0_R2_to_R3,fixed_split,ood,fixed,1,R3,['R2'],['R3'],1816,1837,1816,xgboost,base_model,,0.5099109073505381,0.40481395424507177,0.0,0.0,0.5329341317365269,0.8708388814913449,0.0,0.7456846950517837,0.00273224043715847,0.930298719772404,-0.04264660279372656
g0_R2_to_R3,fixed_split,ood,fixed,1,R3,['R2'],['R3'],1816,1837,1816,lightgbm,base_model,,0.5140156135541126,0.39520048209009384,0.0,0.0,0.5394665215024497,0.8242574257425742,0.0,0.756544502617801,0.0,0.9892761394101877,-0.03854189659015206
g0_R2_to_R3,fixed_split,ood,fixed,1,R3,['R2'],['R3'],1816,1837,1816,stacking,stacking,,0.5293501963392562,0.4130246438197921,0.0,0.0,0.5449101796407185,0.8867924528301887,0.0,0.7653061224489796,0.0,0.9946524064171123,-0.02320731380500851
g0_R2_to_R3,fixed_split,ood,fixed,1,R3,['R2'],['R3'],1816,1837,1816,best_base_posthoc,reference,rf,0.5525575101442647,0.4410288929924159,0.0,0.0,0.5568862275449101,0.9491978609625669,0.021621621621621623,0.7932960893854749,0.0,0.99867197875166,0.0
g0_R2_to_R3,fixed_split,ood,fixed,1,R3,['R2'],['R3'],1816,1837,1816,hard_voting,voting,,0.529566981215367,0.41295739496128603,0.0,0.0,0.5547087642896026,0.8690012970168612,0.0,0.7828282828282829,0.0,0.996005326231691,-0.022990528928897636
g0_R2_to_R3,fixed_split,ood,fixed,1,R3,['R2'],['R3'],1816,1837,1816,soft_voting_equal,voting,,0.5264737925190655,0.40909090909090906,0.0,0.0,0.5514425694066413,0.8604353393085787,0.0,0.7759282970550576,0.0,0.996005326231691,-0.026083717625199232
g0_R2_to_R3,fixed_split,ood,fixed,1,R3,['R2'],['R3'],1816,1837,1816,soft_voting_calibrated,voting,,0.5317593397277645,0.4156978431017828,0.0,0.0,0.5498094719651606,0.8891820580474934,0.0,0.7736093143596378,0.0,0.996005326231691,-0.020798170416500228
g0_R2_to_R4,fixed_split,ood,fixed,1,R4,['R2'],['R4'],1816,1853,1816,rf,base_model,,0.5879190029361334,0.48489875367016677,0.10526315789473684,0.10526315789473684,0.6211548839719374,0.8350668647845468,0.4752475247524752,0.10526315789473684,0.5240174672489083,1.0,0.0
g0_R2_to_R4,fixed_split,ood,fixed,1,R4,['R2'],['R4'],1816,1853,1816,xgboost,base_model,,0.4460439512776442,0.31311049465261076,0.07476635514018691,0.07476635514018691,0.4878575283324339,0.38524590163934425,0.3389121338912134,0.07476635514018691,0.4535175879396985,0.9777777777777777,-0.14187505165848924
g0_R2_to_R4,fixed_split,ood,fixed,1,R4,['R2'],['R4'],1816,1853,1816,lightgbm,base_model,,0.402877952456142,0.2535974405701775,0.031746031746031744,0.031746031746031744,0.4657312466270912,0.19444444444444445,0.33399602385685884,0.031746031746031744,0.45420326223337515,1.0,-0.18504105047999142
g0_R2_to_R4,fixed_split,ood,fixed,1,R4,['R2'],['R4'],1816,1853,1816,stacking,stacking,,0.4556030512949477,0.31950381411868467,0.06103286384976526,0.06103286384976526,0.503507825148408,0.33970276008492567,0.4029038112522686,0.06103286384976526,0.4743758212877792,1.0,-0.1323159516411857
g0_R2_to_R4,fixed_split,ood,fixed,1,R4,['R2'],['R4'],1816,1853,1816,best_base_posthoc,reference,rf,0.5879190029361334,0.48489875367016677,0.10526315789473684,0.10526315789473684,0.6211548839719374,0.8350668647845468,0.4752475247524752,0.10526315789473684,0.5240174672489083,1.0,0.0
g0_R2_to_R4,fixed_split,ood,fixed,1,R4,['R2'],['R4'],1816,1853,1816,hard_voting,voting,,0.4624471036561616,0.328058879570202,0.07459207459207459,0.07459207459207459,0.5045871559633027,0.3975409836065574,0.3772819472616633,0.07459207459207459,0.46282051282051284,1.0,-0.12547189927997182
g0_R2_to_R4,fixed_split,ood,fixed,1,R4,['R2'],['R4'],1816,1853,1816,soft_voting_equal,voting,,0.45693829580440504,0.32117286975550635,0.05568445475638051,0.05568445475638051,0.500809498111171,0.41379310344827586,0.3541666666666667,0.05568445475638051,0.4610472541507024,1.0,-0.13098070713172838
g0_R2_to_R4,fixed_split,ood,fixed,1,R4,['R2'],['R4'],1816,1853,1816,soft_voting_calibrated,voting,,0.5088287824977462,0.3860359781221828,0.06265060240963856,0.06265060240963856,0.5434430652995142,0.6010733452593918,0.4041666666666667,0.06265060240963856,0.4762532981530343,1.0,-0.0790902204383872
g0_R2_to_R5,fixed_split,ood,fixed,1,R5,['R2'],['R5'],1816,1816,1816,rf,base_model,,0.5684245705839173,0.4605307132298966,0.03260869565217391,0.03260869565217391,0.6035242290748899,0.8873435326842837,0.3981651376146789,0.52400548696845,0.03260869565217391,1.0,0.0
g0_R2_to_R5,fixed_split,ood,fixed,1,R5,['R2'],['R5'],1816,1816,1816,xgboost,base_model,,0.5338080577012716,0.4182974165249297,0.005509641873278237,0.005509641873278237,0.5765418502202643,0.8434886499402628,0.25588536335721596,0.5683060109289617,0.005509641873278237,0.995850622406639,-0.03461651288264567
g0_R2_to_R5,fixed_split,ood,fixed,1,R5,['R2'],['R5'],1816,1816,1816,lightgbm,base_model,,0.5304088190730883,0.41439606539260704,0.005509641873278237,0.005509641873278237,0.5743392070484582,0.7832783278327833,0.2451081359423275,0.623688155922039,0.005509641873278237,0.9944598337950139,-0.03801575151082892
g0_R2_to_R5,fixed_split,ood,fixed,1,R5,['R2'],['R5'],1816,1816,1816,stacking,stacking,,0.5449837581753731,0.43122969771921643,0.005509641873278237,0.005509641873278237,0.5886563876651982,0.841726618705036,0.2894472361809045,0.5882352941176471,0.005509641873278237,1.0,-0.02344081240854412
g0_R2_to_R5,fixed_split,ood,fixed,1,R5,['R2'],['R5'],1816,1816,1816,best_base_posthoc,reference,rf,0.5684245705839173,0.4605307132298966,0.03260869565217391,0.03260869565217391,0.6035242290748899,0.8873435326842837,0.3981651376146789,0.52400548696845,0.03260869565217391,1.0,0.0
g0_R2_to_R5,fixed_split,ood,fixed,1,R5,['R2'],['R5'],1816,1816,1816,hard_voting,voting,,0.5374113730333594,0.4217642162916992,0.005509641873278237,0.005509641873278237,0.5809471365638766,0.8410991636798089,0.2706002034587996,0.5698478561549101,0.005509641873278237,1.0,-0.03101319755055787
g0_R2_to_R5,fixed_split,ood,fixed,1,R5,['R2'],['R5'],1816,1816,1816,soft_voting_equal,voting,,0.5374380493638867,0.42179756170485844,0.005509641873278237,0.005509641873278237,0.5820484581497798,0.8077803203661327,0.2640736949846469,0.6098265895953757,0.005509641873278237,1.0,-0.03098652122003054
g0_R2_to_R5,fixed_split,ood,fixed,1,R5,['R2'],['R5'],1816,1816,1816,soft_voting_calibrated,voting,,0.542017047096771,0.4275213088709637,0.005509641873278237,0.005509641873278237,0.5859030837004405,0.8351126927639383,0.2902902902902903,0.579172610556348,0.005509641873278237,1.0,-0.026407523487146256
g0_R2_to_R6,fixed_split,ood,fixed,1,R6,['R2'],['R6'],1816,1988,1816,rf,base_model,,0.2831573371181265,0.10394667139765816,0.0,0.0,0.403420523138833,0.00997506234413965,0.0,0.0,0.405811623246493,1.0,0.0
g0_R2_to_R6,fixed_split,ood,fixed,1,R6,['R2'],['R6'],1816,1988,1816,xgboost,base_model,,0.28023761118170265,0.10125,0.0,0.0,0.40090543259557343,0.0,0.0,0.0,0.405,0.9961880559085133,-0.002919725936423867
g0_R2_to_R6,fixed_split,ood,fixed,1,R6,['R2'],['R6'],1816,1988,1816,lightgbm,base_model,,0.2810810810810811,0.10135135135135136,0.0,0.0,0.4024144869215292,0.0,0.0,0.0,0.40540540540540543,1.0,-0.002076256037045421
g0_R2_to_R6,fixed_split,ood,fixed,1,R6,['R2'],['R6'],1816,1988,1816,stacking,stacking,,0.2810810810810811,0.10135135135135136,0.0,0.0,0.4024144869215292,0.0,0.0,0.0,0.40540540540540543,1.0,-0.002076256037045421
g0_R2_to_R6,fixed_split,ood,fixed,1,R6,['R2'],['R6'],1816,1988,1816,best_base_posthoc,reference,rf,0.2831573371181265,0.10394667139765816,0.0,0.0,0.403420523138833,0.00997506234413965,0.0,0.0,0.405811623246493,1.0,0.0
g0_R2_to_R6,fixed_split,ood,fixed,1,R6,['R2'],['R6'],1816,1988,1816,hard_voting,voting,,0.2810810810810811,0.10135135135135136,0.0,0.0,0.4024144869215292,0.0,0.0,0.0,0.40540540540540543,1.0,-0.002076256037045421
g0_R2_to_R6,fixed_split,ood,fixed,1,R6,['R2'],['R6'],1816,1988,1816,soft_voting_equal,voting,,0.2810810810810811,0.10135135135135136,0.0,0.0,0.4024144869215292,0.0,0.0,0.0,0.40540540540540543,1.0,-0.002076256037045421
g0_R2_to_R6,fixed_split,ood,fixed,1,R6,['R2'],['R6'],1816,1988,1816,soft_voting_calibrated,voting,,0.2810810810810811,0.10135135135135136,0.0,0.0,0.4024144869215292,0.0,0.0,0.0,0.40540540540540543,1.0,-0.002076256037045421
g0_R2_to_R7,fixed_split,ood,fixed,1,R7,['R2'],['R7'],1816,1993,1816,rf,base_model,,0.28036253776435044,0.10045317220543806,0.0,0.0,0.4039136979427998,0.0,0.0,0.0,0.40181268882175225,1.0,0.0
g0_R2_to_R7,fixed_split,ood,fixed,1,R7,['R2'],['R7'],1816,1993,1816,xgboost,base_model,,0.27949967093426703,0.10030165912518854,0.0,0.0,0.4024084295032614,0.0,0.0,0.0,0.40120663650075417,0.9962917181705809,-0.0008628668300834086
g0_R2_to_R7,fixed_split,ood,fixed,1,R7,['R2'],['R7'],1816,1993,1816,lightgbm,base_model,,0.28036253776435044,0.10045317220543806,0.0,0.0,0.4039136979427998,0.0,0.0,0.0,0.40181268882175225,1.0,0.0
g0_R2_to_R7,fixed_split,ood,fixed,1,R7,['R2'],['R7'],1816,1993,1816,stacking,stacking,,0.28036253776435044,0.10045317220543806,0.0,0.0,0.4039136979427998,0.0,0.0,0.0,0.40181268882175225,1.0,0.0
g0_R2_to_R7,fixed_split,ood,fixed,1,R7,['R2'],['R7'],1816,1993,1816,best_base_posthoc,reference,lightgbm,0.28036253776435044,0.10045317220543806,0.0,0.0,0.4039136979427998,0.0,0.0,0.0,0.40181268882175225,1.0,0.0
g0_R2_to_R7,fixed_split,ood,fixed,1,R7,['R2'],['R7'],1816,1993,1816,hard_voting,voting,,0.28036253776435044,0.10045317220543806,0.0,0.0,0.4039136979427998,0.0,0.0,0.0,0.40181268882175225,1.0,0.0
g0_R2_to_R7,fixed_split,ood,fixed,1,R7,['R2'],['R7'],1816,1993,1816,soft_voting_equal,voting,,0.28036253776435044,0.10045317220543806,0.0,0.0,0.4039136979427998,0.0,0.0,0.0,0.40181268882175225,1.0,0.0
g0_R2_to_R7,fixed_split,ood,fixed,1,R7,['R2'],['R7'],1816,1993,1816,soft_voting_calibrated,voting,,0.28036253776435044,0.10045317220543806,0.0,0.0,0.4039136979427998,0.0,0.0,0.0,0.40181268882175225,1.0,0.0
g0_R3_R4_R5_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R4', 'R5']",['R2'],5506,1816,5506,rf,base_model,,0.8262527671183302,0.7828159588979127,0.6176,0.6176,0.8298458149779736,0.9761570827489481,0.6176,0.7984886649874056,0.7390180878552972,1.0,-0.0007799522524913893
g0_R3_R4_R5_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R4', 'R5']",['R2'],5506,1816,5506,xgboost,base_model,,0.8245244631673693,0.7806555789592116,0.6012461059190031,0.6012461059190031,0.8276431718061674,0.9861111111111112,0.6012461059190031,0.808454425363276,0.7268106734434562,1.0,-0.002508256203452297
g0_R3_R4_R5_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R4', 'R5']",['R2'],5506,1816,5506,lightgbm,base_model,,0.8270327193708216,0.783790899213527,0.6050156739811913,0.6050156739811913,0.8303964757709251,0.9860724233983287,0.6050156739811913,0.799475753604194,0.7445997458703939,1.0,0.0
g0_R3_R4_R5_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R4', 'R5']",['R2'],5506,1816,5506,stacking,stacking,,0.7321605397577721,0.6652006746972151,0.31309904153354634,0.31309904153354634,0.7400881057268722,0.99039780521262,0.31309904153354634,0.6076555023923444,0.7496503496503496,1.0,-0.0948721796130495
g0_R3_R4_R5_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R4', 'R5']",['R2'],5506,1816,5506,best_base_posthoc,reference,lightgbm,0.8270327193708216,0.783790899213527,0.6050156739811913,0.6050156739811913,0.8303964757709251,0.9860724233983287,0.6050156739811913,0.799475753604194,0.7445997458703939,1.0,0.0
g0_R3_R4_R5_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R4', 'R5']",['R2'],5506,1816,5506,hard_voting,voting,,0.8281076072687192,0.785134509085899,0.609105180533752,0.609105180533752,0.8314977973568282,0.9861111111111112,0.609105180533752,0.8042049934296978,0.7411167512690355,1.0,0.0010748878978976695
g0_R3_R4_R5_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R4', 'R5']",['R2'],5506,1816,5506,soft_voting_equal,voting,,0.828469855820954,0.7855873197761924,0.6071987480438185,0.6071987480438185,0.8320484581497798,0.9875173370319001,0.6071987480438185,0.8005215123859192,0.7471116816431322,1.0,0.0014371364501324368
g0_R3_R4_R5_to_R2,fixed_split,ood,fixed,3,R2,"['R3', 'R4', 'R5']",['R2'],5506,1816,5506,soft_voting_calibrated,voting,,0.8333122602847883,0.7916403253559853,0.6141732283464567,0.6141732283464567,0.8370044052863436,0.9861111111111112,0.6141732283464567,0.8172323759791122,0.7490445859872611,1.0,0.0062795409139667635
g0_R3_R4_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R3', 'R4', 'R5']",['R6'],5506,1988,5506,rf,base_model,,0.7556775592504165,0.6945969490630206,0.6163366336633663,0.6163366336633663,0.7515090543259557,0.8330995792426368,0.6163366336633663,0.6324582338902148,0.6964933494558646,1.0,0.0
g0_R3_R4_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R3', 'R4', 'R5']",['R6'],5506,1988,5506,xgboost,base_model,,0.7198586641852783,0.6498233302315979,0.5124223602484472,0.5124223602484472,0.7223340040241448,0.9050715214564369,0.5124223602484472,0.6081560283687943,0.5736434108527132,1.0,-0.035818895065138134
g0_R3_R4_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R3', 'R4', 'R5']",['R6'],5506,1988,5506,lightgbm,base_model,,0.6907061142976824,0.613382642872103,0.4270833333333333,0.4270833333333333,0.7007042253521126,0.9156939040207522,0.4270833333333333,0.591869918699187,0.5188834154351396,1.0,-0.0649714449527341
g0_R3_R4_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R3', 'R4', 'R5']",['R6'],5506,1988,5506,stacking,stacking,,0.6261093329773271,0.5326366662216588,0.33798449612403103,0.33798449612403103,0.6217303822937625,0.9044585987261147,0.39722463139635733,0.33798449612403103,0.49087893864013266,1.0,-0.1295682262730894
g0_R3_R4_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R3', 'R4', 'R5']",['R6'],5506,1988,5506,best_base_posthoc,reference,rf,0.7556775592504165,0.6945969490630206,0.6163366336633663,0.6163366336633663,0.7515090543259557,0.8330995792426368,0.6163366336633663,0.6324582338902148,0.6964933494558646,1.0,0.0
g0_R3_R4_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R3', 'R4', 'R5']",['R6'],5506,1988,5506,hard_voting,voting,,0.7269792648904649,0.6587240811130811,0.5191082802547771,0.5191082802547771,0.7288732394366197,0.9053177691309987,0.5191082802547771,0.6104702750665484,0.6,1.0,-0.028698294359951526
g0_R3_R4_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R3', 'R4', 'R5']",['R6'],5506,1988,5506,soft_voting_equal,voting,,0.7168314967579097,0.6460393709473871,0.4900662251655629,0.4900662251655629,0.721830985915493,0.9097938144329897,0.4900662251655629,0.6083976006855184,0.5758998435054773,1.0,-0.03884606249250677
g0_R3_R4_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R3', 'R4', 'R5']",['R6'],5506,1988,5506,soft_voting_calibrated,voting,,0.7421596396855135,0.6776995496068918,0.5358255451713395,0.5358255451713395,0.7429577464788732,0.8955613577023499,0.5358255451713395,0.6309963099630996,0.6484149855907781,1.0,-0.013517919564903003
g0_R3_R4_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R3', 'R4', 'R5']",['R7'],5506,1993,5506,rf,base_model,,0.8048099592689717,0.7560124490862146,0.6586248492159228,0.6586248492159228,0.8033115905669844,0.9568627450980393,0.6586248492159228,0.6967895362663495,0.7117726657645467,1.0,0.0
g0_R3_R4_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R3', 'R4', 'R5']",['R7'],5506,1993,5506,xgboost,base_model,,0.7487015519774133,0.6858769399717666,0.4703770197486535,0.4703770197486535,0.7601605619668841,0.9616368286445013,0.6087912087912087,0.7027027027027027,0.4703770197486535,1.0,-0.056108407291558415
g0_R3_R4_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R3', 'R4', 'R5']",['R7'],5506,1993,5506,lightgbm,base_model,,0.7333535270732643,0.6666919088415804,0.45255474452554745,0.45255474452554745,0.7471149021575514,0.9710691823899371,0.5830258302583026,0.6601178781925344,0.45255474452554745,1.0,-0.07145643219570741
g0_R3_R4_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R3', 'R4', 'R5']",['R7'],5506,1993,5506,stacking,stacking,,0.6689966327340112,0.586245790917514,0.2593516209476309,0.2593516209476309,0.6653286502759659,0.96569250317662,0.2593516209476309,0.499457111834962,0.6204819277108434,1.0,-0.13581332653496048
g0_R3_R4_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R3', 'R4', 'R5']",['R7'],5506,1993,5506,best_base_posthoc,reference,rf,0.8048099592689717,0.7560124490862146,0.6586248492159228,0.6586248492159228,0.8033115905669844,0.9568627450980393,0.6586248492159228,0.6967895362663495,0.7117726657645467,1.0,0.0
g0_R3_R4_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R3', 'R4', 'R5']",['R7'],5506,1993,5506,hard_voting,voting,,0.7574171062433852,0.6967713828042315,0.5241379310344828,0.5241379310344828,0.7651781234320121,0.9641943734015346,0.6066897347174164,0.692063492063492,0.5241379310344828,1.0,-0.04739285302558649
g0_R3_R4_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R3', 'R4', 'R5']",['R7'],5506,1993,5506,soft_voting_equal,voting,,0.7468892680284487,0.6836115850355609,0.49469964664310956,0.49469964664310956,0.7571500250878074,0.9670050761421319,0.591715976331361,0.681025641025641,0.49469964664310956,1.0,-0.057920691240523015
g0_R3_R4_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R3', 'R4', 'R5']",['R7'],5506,1993,5506,soft_voting_calibrated,voting,,0.777861512799569,0.7223268909994613,0.5984,0.5984,0.7812343201204215,0.9640102827763496,0.6219081272084805,0.7049891540130152,0.5984,1.0,-0.026948446469402643
