unit,unit_type,config,model,seed,n_cols,win_macro_f1,dev_N6_macro_f1,dev_N6_n_blocks,dev_N30_macro_f1,dev_N30_n_blocks
jit_R7,outer,full94,lightgbm::Light_XM,46,94,0.6986155484558041,,,,
jit_R7,outer,full94,lightgbm::Sensor,46,94,0.6735598227474151,,,,
jit_R7,outer,full94,lightgbm::Socket,46,94,1.0,,,,
jit_R7,outer,full94,stacking::Camera,46,94,0.9651612903225807,,,,
jit_R7,outer,full94,stacking::Light_T1,46,94,0.3436123348017621,,,,
jit_R7,outer,full94,stacking::Light_XM,46,94,0.6192017259978425,,,,
jit_R7,outer,full94,stacking::Sensor,46,94,0.7281921618204804,,,,
jit_R7,outer,full94,stacking::Socket,46,94,1.0,,,,
inner_to_R2,inner,drop_rssi,rf,46,86,0.7290664144888082,0.8651515440335494,304.0,0.8724857685009487,60.0
inner_to_R2,inner,drop_rssi,xgboost,46,86,0.7722702696590954,0.9168525634644101,304.0,0.9492063492063492,60.0
inner_to_R2,inner,drop_rssi,lightgbm,46,86,0.7695565272276548,0.9193759091061775,304.0,0.9833043478260869,60.0
inner_to_R2,inner,drop_rssi,stacking,46,86,0.7780907649654408,0.935140174166117,304.0,0.9833043478260869,60.0
inner_to_R2,inner,drop_rssi,rf::Camera,46,86,0.5199240986717267,,,,
inner_to_R2,inner,drop_rssi,rf::Light_T1,46,86,0.7105263157894737,,,,
inner_to_R2,inner,drop_rssi,rf::Light_XM,46,86,0.6317016317016317,,,,
inner_to_R2,inner,drop_rssi,rf::Sensor,46,86,0.783180026281209,,,,
inner_to_R2,inner,drop_rssi,rf::Socket,46,86,1.0,,,,
inner_to_R2,inner,drop_rssi,xgboost::Camera,46,86,0.6042402826855123,,,,
inner_to_R2,inner,drop_rssi,xgboost::Light_T1,46,86,0.747612551159618,,,,
inner_to_R2,inner,drop_rssi,xgboost::Light_XM,46,86,0.6896551724137931,,,,
inner_to_R2,inner,drop_rssi,xgboost::Sensor,46,86,0.8198433420365535,,,,
inner_to_R2,inner,drop_rssi,xgboost::Socket,46,86,1.0,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Camera,46,86,0.6116838487972509,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Light_T1,46,86,0.7319727891156462,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Light_XM,46,86,0.7031055900621118,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Sensor,46,86,0.8010204081632653,,,,
inner_to_R2,inner,drop_rssi,lightgbm::Socket,46,86,1.0,,,,
inner_to_R2,inner,drop_rssi,stacking::Camera,46,86,0.6354515050167224,,,,
inner_to_R2,inner,drop_rssi,stacking::Light_T1,46,86,0.7465181058495822,,,,
inner_to_R2,inner,drop_rssi,stacking::Light_XM,46,86,0.6918392204628502,,,,
inner_to_R2,inner,drop_rssi,stacking::Sensor,46,86,0.8166449934980494,,,,
inner_to_R2,inner,drop_rssi,stacking::Socket,46,86,1.0,,,,
inner_to_R3,inner,drop_rssi,rf,46,86,0.8141242354667387,0.9506010641560761,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,xgboost,46,86,0.848097850531218,0.9771169033680496,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,lightgbm,46,86,0.8460666794811063,0.9671277027481018,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,stacking,46,86,0.8360565285498929,0.973787735259393,308.0,1.0,61.0
inner_to_R3,inner,drop_rssi,rf::Camera,46,86,0.9143610013175231,,,,
inner_to_R3,inner,drop_rssi,rf::Light_T1,46,86,0.7104136947218259,,,,
inner_to_R3,inner,drop_rssi,rf::Light_XM,46,86,0.6513629842180775,,,,
inner_to_R3,inner,drop_rssi,rf::Sensor,46,86,0.7958115183246073,,,,
inner_to_R3,inner,drop_rssi,rf::Socket,46,86,0.99867197875166,,,,
inner_to_R3,inner,drop_rssi,xgboost::Camera,46,86,0.9442970822281167,,,,
inner_to_R3,inner,drop_rssi,xgboost::Light_T1,46,86,0.7366906474820144,,,,
inner_to_R3,inner,drop_rssi,xgboost::Light_XM,46,86,0.7183098591549296,,,,
inner_to_R3,inner,drop_rssi,xgboost::Sensor,46,86,0.84251968503937,,,,
inner_to_R3,inner,drop_rssi,xgboost::Socket,46,86,0.99867197875166,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Camera,46,86,0.9424083769633508,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Light_T1,46,86,0.7212643678160919,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Light_XM,46,86,0.7134670487106017,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Sensor,46,86,0.854521625163827,,,,
inner_to_R3,inner,drop_rssi,lightgbm::Socket,46,86,0.99867197875166,,,,
inner_to_R3,inner,drop_rssi,stacking::Camera,46,86,0.9090909090909091,,,,
inner_to_R3,inner,drop_rssi,stacking::Light_T1,46,86,0.7301587301587301,,,,
inner_to_R3,inner,drop_rssi,stacking::Light_XM,46,86,0.6947674418604651,,,,
inner_to_R3,inner,drop_rssi,stacking::Sensor,46,86,0.8475935828877005,,,,
inner_to_R3,inner,drop_rssi,stacking::Socket,46,86,0.99867197875166,,,,
inner_to_R4,inner,drop_rssi,rf,46,86,0.7236779281422108,0.8640320931613144,308.0,0.9673333333333332,61.0
inner_to_R4,inner,drop_rssi,xgboost,46,86,0.7608828311094565,0.9046736790764964,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,lightgbm,46,86,0.7644700953224918,0.915108461685192,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,stacking,46,86,0.7579465335510696,0.9297130604288497,308.0,0.984,61.0
inner_to_R4,inner,drop_rssi,rf::Camera,46,86,0.6306913996627319,,,,
inner_to_R4,inner,drop_rssi,rf::Light_T1,46,86,0.5885111371629543,,,,
inner_to_R4,inner,drop_rssi,rf::Light_XM,46,86,0.6544502617801047,,,,
inner_to_R4,inner,drop_rssi,rf::Sensor,46,86,0.7447368421052631,,,,
inner_to_R4,inner,drop_rssi,rf::Socket,46,86,1.0,,,,
inner_to_R4,inner,drop_rssi,xgboost::Camera,46,86,0.7480680061823802,,,,
inner_to_R4,inner,drop_rssi,xgboost::Light_T1,46,86,0.6286379511059371,,,,
inner_to_R4,inner,drop_rssi,xgboost::Light_XM,46,86,0.6922060766182299,,,,
inner_to_R4,inner,drop_rssi,xgboost::Sensor,46,86,0.7355021216407355,,,,
inner_to_R4,inner,drop_rssi,xgboost::Socket,46,86,1.0,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Camera,46,86,0.7630769230769231,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Light_T1,46,86,0.6258823529411764,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Light_XM,46,86,0.6816380449141347,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Sensor,46,86,0.7517531556802244,,,,
inner_to_R4,inner,drop_rssi,lightgbm::Socket,46,86,1.0,,,,
inner_to_R4,inner,drop_rssi,stacking::Camera,46,86,0.7299864314789688,,,,
inner_to_R4,inner,drop_rssi,stacking::Light_T1,46,86,0.6339622641509434,,,,
inner_to_R4,inner,drop_rssi,stacking::Light_XM,46,86,0.6829268292682927,,,,
inner_to_R4,inner,drop_rssi,stacking::Sensor,46,86,0.7428571428571429,,,,
inner_to_R4,inner,drop_rssi,stacking::Socket,46,86,1.0,,,,
pos_R5,outer,drop_rssi,rf,46,86,0.676989905037001,0.8002947362837782,304.0,0.8654545454545455,60.0
pos_R5,outer,drop_rssi,xgboost,46,86,0.7316424188202135,0.850233962437434,304.0,0.9168831168831169,60.0
pos_R5,outer,drop_rssi,lightgbm,46,86,0.7334187064794107,0.8629451839961465,304.0,0.9327184892402283,60.0
pos_R5,outer,drop_rssi,stacking,46,86,0.7252008868736755,0.8626406901509706,304.0,0.9327184892402283,60.0
pos_R5,outer,drop_rssi,rf::Camera,46,86,0.522202486678508,,,,
pos_R5,outer,drop_rssi,rf::Light_T1,46,86,0.4648493543758967,,,,
pos_R5,outer,drop_rssi,rf::Light_XM,46,86,0.7395833333333334,,,,
pos_R5,outer,drop_rssi,rf::Sensor,46,86,0.6583143507972665,,,,
pos_R5,outer,drop_rssi,rf::Socket,46,86,1.0,,,,
pos_R5,outer,drop_rssi,xgboost::Camera,46,86,0.6167247386759582,,,,
pos_R5,outer,drop_rssi,xgboost::Light_T1,46,86,0.5441595441595442,,,,
pos_R5,outer,drop_rssi,xgboost::Light_XM,46,86,0.790257104194858,,,,
pos_R5,outer,drop_rssi,xgboost::Sensor,46,86,0.7070707070707071,,,,
pos_R5,outer,drop_rssi,xgboost::Socket,46,86,1.0,,,,
pos_R5,outer,drop_rssi,lightgbm::Camera,46,86,0.624561403508772,,,,
pos_R5,outer,drop_rssi,lightgbm::Light_T1,46,86,0.5521126760563381,,,,
pos_R5,outer,drop_rssi,lightgbm::Light_XM,46,86,0.7860026917900403,,,,
pos_R5,outer,drop_rssi,lightgbm::Sensor,46,86,0.7044167610419027,,,,
pos_R5,outer,drop_rssi,lightgbm::Socket,46,86,1.0,,,,
pos_R5,outer,drop_rssi,stacking::Camera,46,86,0.6324237560192616,,,,
pos_R5,outer,drop_rssi,stacking::Light_T1,46,86,0.5208333333333334,,,,
pos_R5,outer,drop_rssi,stacking::Light_XM,46,86,0.7780821917808219,,,,
pos_R5,outer,drop_rssi,stacking::Sensor,46,86,0.6946651532349603,,,,
pos_R5,outer,drop_rssi,stacking::Socket,46,86,1.0,,,,
jit_R6,outer,drop_rssi,rf,46,86,0.6922424596146672,0.8317820862487025,333.0,0.9249883122954652,66.0
jit_R6,outer,drop_rssi,xgboost,46,86,0.7427752990465581,0.8965845576712586,333.0,1.0,66.0
jit_R6,outer,drop_rssi,lightgbm,46,86,0.7434294873428366,0.8998623817343029,333.0,1.0,66.0
jit_R6,outer,drop_rssi,stacking,46,86,0.7489351044329959,0.9185802816901407,333.0,1.0,66.0
jit_R6,outer,drop_rssi,rf::Camera,46,86,0.5714285714285714,,,,
jit_R6,outer,drop_rssi,rf::Light_T1,46,86,0.577209797657082,,,,
jit_R6,outer,drop_rssi,rf::Light_XM,46,86,0.5898123324396782,,,,
jit_R6,outer,drop_rssi,rf::Sensor,46,86,0.7227615965480043,,,,
jit_R6,outer,drop_rssi,rf::Socket,46,86,1.0,,,,
jit_R6,outer,drop_rssi,xgboost::Camera,46,86,0.6655683690280065,,,,
jit_R6,outer,drop_rssi,xgboost::Light_T1,46,86,0.6299559471365639,,,,
jit_R6,outer,drop_rssi,xgboost::Light_XM,46,86,0.6410596026490066,,,,
jit_R6,outer,drop_rssi,xgboost::Sensor,46,86,0.777292576419214,,,,
jit_R6,outer,drop_rssi,xgboost::Socket,46,86,1.0,,,,
jit_R6,outer,drop_rssi,lightgbm::Camera,46,86,0.6710526315789473,,,,
jit_R6,outer,drop_rssi,lightgbm::Light_T1,46,86,0.621380846325167,,,,
jit_R6,outer,drop_rssi,lightgbm::Light_XM,46,86,0.6421052631578947,,,,
jit_R6,outer,drop_rssi,lightgbm::Sensor,46,86,0.782608695652174,,,,
jit_R6,outer,drop_rssi,lightgbm::Socket,46,86,1.0,,,,
jit_R6,outer,drop_rssi,stacking::Camera,46,86,0.6949685534591195,,,,
jit_R6,outer,drop_rssi,stacking::Light_T1,46,86,0.6296715741789355,,,,
jit_R6,outer,drop_rssi,stacking::Light_XM,46,86,0.6454183266932271,,,,
jit_R6,outer,drop_rssi,stacking::Sensor,46,86,0.774617067833698,,,,
jit_R6,outer,drop_rssi,stacking::Socket,46,86,1.0,,,,
jit_R7,outer,drop_rssi,rf,46,86,0.794145153869892,0.9788079265941863,333.0,1.0,66.0
jit_R7,outer,drop_rssi,xgboost,46,86,0.8355770788576666,0.9818844937928908,333.0,1.0,66.0
jit_R7,outer,drop_rssi,lightgbm,46,86,0.8358327659297284,0.9848450830713965,333.0,1.0,66.0
jit_R7,outer,drop_rssi,stacking,46,86,0.8290532966621601,0.9816696098662909,333.0,1.0,66.0
jit_R7,outer,drop_rssi,rf::Camera,46,86,0.8060522696011004,,,,
jit_R7,outer,drop_rssi,rf::Light_T1,46,86,0.6902439024390243,,,,
jit_R7,outer,drop_rssi,rf::Light_XM,46,86,0.7305699481865285,,,,
jit_R7,outer,drop_rssi,rf::Sensor,46,86,0.743859649122807,,,,
jit_R7,outer,drop_rssi,rf::Socket,46,86,1.0,,,,
jit_R7,outer,drop_rssi,xgboost::Camera,46,86,0.875,,,,
jit_R7,outer,drop_rssi,xgboost::Light_T1,46,86,0.7283950617283951,,,,
jit_R7,outer,drop_rssi,xgboost::Light_XM,46,86,0.7786666666666666,,,,
jit_R7,outer,drop_rssi,xgboost::Sensor,46,86,0.7958236658932715,,,,
jit_R7,outer,drop_rssi,xgboost::Socket,46,86,1.0,,,,
jit_R7,outer,drop_rssi,lightgbm::Camera,46,86,0.870026525198939,,,,
jit_R7,outer,drop_rssi,lightgbm::Light_T1,46,86,0.7326732673267327,,,,
jit_R7,outer,drop_rssi,lightgbm::Light_XM,46,86,0.776,,,,
jit_R7,outer,drop_rssi,lightgbm::Sensor,46,86,0.8004640371229699,,,,
jit_R7,outer,drop_rssi,lightgbm::Socket,46,86,1.0,,,,
jit_R7,outer,drop_rssi,stacking::Camera,46,86,0.8743589743589744,,,,
jit_R7,outer,drop_rssi,stacking::Light_T1,46,86,0.7151979565772669,,,,
jit_R7,outer,drop_rssi,stacking::Light_XM,46,86,0.7688243064729194,,,,
jit_R7,outer,drop_rssi,stacking::Sensor,46,86,0.7868852459016393,,,,
jit_R7,outer,drop_rssi,stacking::Socket,46,86,1.0,,,,
