filter_mode,task,feature_set,model,accuracy_old,precision_old,recall_old,macro_f1_old,accuracy_new,precision_new,recall_new,macro_f1_new,_merge,accuracy_diff,precision_diff,recall_diff,macro_f1_diff,max_abs_metric_diff
raw_all,joint_R2_R3_R4,all_features,rf,0.9309927360774818,0.9309894292934008,0.9306736474781224,0.9306592310168786,0.9309927360774818,0.9309894292934008,0.9306736474781224,0.9306592310168786,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6_R7,selected_features,extra_trees,0.7505651846269782,0.7608982447286265,0.7496152508227036,0.7521065424608167,0.7505651846269782,0.7608982447286265,0.7496152508227036,0.7521065424608167,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R7,all_features,rf,0.8208730556949323,0.8262179328651195,0.8198198646653854,0.8219721259799911,0.8208730556949323,0.8262179328651195,0.8198198646653854,0.8219721259799911,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R7,selected_features,extra_trees,0.8003010536879077,0.8029611209178953,0.7989773678456203,0.7998125773129142,0.8003010536879077,0.8029611209178953,0.7989773678456203,0.7998125773129142,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R7,all_features,xgboost,0.814350225790266,0.8227743370366788,0.8134815047960793,0.8154367714214587,0.814350225790266,0.8227743370366788,0.8134815047960793,0.8154367714214587,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R7,selected_features,rf,0.8033115905669844,0.8091481086374571,0.8021605285960727,0.8048229768064875,0.8033115905669844,0.8091481086374571,0.8021605285960727,0.8048229768064875,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R7,selected_features,xgboost,0.8113396889111891,0.8218608340177569,0.8105328806723839,0.8118439743427526,0.8113396889111891,0.8218608340177569,0.8105328806723839,0.8118439743427526,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6_R7,all_features,xgboost,0.7950263752825923,0.8047617556564134,0.7947632592203357,0.797025777793998,0.7950263752825923,0.8047617556564134,0.7947632592203357,0.797025777793998,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6_R7,selected_features,rf,0.7611152976639035,0.7735924094955501,0.7603966058607012,0.7643367870864328,0.7611152976639035,0.7735924094955501,0.7603966058607012,0.7643367870864328,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6_R7,selected_features,xgboost,0.785983421250942,0.8000394547734597,0.7857414136057762,0.7880473015767231,0.785983421250942,0.8000394547734597,0.7857414136057762,0.7880473015767231,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R7,all_features,extra_trees,0.7972905168088309,0.8006180448518077,0.7959496218398263,0.7967956471485002,0.7972905168088309,0.8006180448518077,0.7959496218398263,0.7967956471485002,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6,selected_features,xgboost,0.7605633802816901,0.7781704922678326,0.7609359132396115,0.7642082628599783,0.7605633802816901,0.7781704922678326,0.7609359132396115,0.7642082628599783,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6,selected_features,rf,0.7188128772635815,0.7399238970360603,0.7187004188155592,0.7235211120580545,0.7188128772635815,0.7399238970360603,0.7187004188155592,0.7235211120580545,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6_R7,all_features,extra_trees,0.7505651846269782,0.7622779956914364,0.7496029820390061,0.7515681301677548,0.7505651846269782,0.7622779956914364,0.7496029820390061,0.7515681301677548,both,0.0,0.0,0.0,0.0,0.0
raw_all,jitter_R2_R3_R4_to_R6_R7,all_features,rf,0.7832202964079377,0.7950123514088613,0.7825790949566782,0.7857564694967087,0.7832202964079377,0.7950123514088613,0.7825790949566782,0.7857564694967087,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R3_R4_to_R2,all_features,extra_trees,0.7769823788546255,0.7834438319386539,0.7770280417128218,0.776909835366751,0.7769823788546255,0.7834438319386539,0.7770280417128218,0.776909835366751,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R4_to_R3,selected_features,xgboost,0.583015786608601,0.4822113076377083,0.579011166857961,0.5165262213137545,0.583015786608601,0.4822113076377083,0.579011166857961,0.5165262213137545,both,0.0,0.0,0.0,0.0,0.0
raw_all,loro_R2_R4_to_R3,selected_features,extra_trees,0.5661404463799673,0.4691490348582954,0.5621163838877898,0.5030969431969087,0.5661404463799673,0.4691490348582954,0.5621163838877898,0.5030969431969087,both,0.0,0.0,0.0,0.0,0.0
