replicate,r2_M0,r2_M1,r2_M0_sub,r2_M2,dr2_M1_vs_M0,dr2_M2_vs_M0sub,beta_M1_d_recall_Camera,beta_M1_d_recall_Light_T1,beta_M1_d_recall_Light_XM,beta_M1_d_recall_Sensor,beta_M1_d_recall_Socket,beta_M1_d_recall_l2,beta_M1_d_recall_max,beta_M1_cpd_y,beta_M2_d_recall_Camera,beta_M2_d_recall_Light_T1,beta_M2_d_recall_Light_XM,beta_M2_d_recall_Sensor,beta_M2_d_recall_Socket,beta_M2_d_recall_l2,beta_M2_d_recall_max,beta_M2_cpd_dir_lenient
26,0.23390341216864918,0.2621383866534629,0.1352392055096725,0.26570526929802873,0.028234974484813713,0.13046606378835623,-0.08790167976364055,0.18416873872513834,-0.2916708943358623,0.3129773910876175,0.024783136040362863,1.7610452484467727,-0.9980693980634663,-0.5456504788745695,0.09053238308694188,-0.40573344313636023,-0.5439167460757696,0.012079328275369457,-0.015164265018490065,-0.007888118616264454,0.4173855537613038,-0.4194327953797098
27,0.13075828325624583,0.14690507965429023,0.29928936568900144,0.4534124707181588,0.016146796398044394,0.15412310502915738,-0.27639761924481465,-0.39809234873844757,-0.17973549301605007,0.0670720495505289,0.009874452196196398,1.7697856660307771,-0.8067271341406148,-0.350448786490787,-0.3252819194541948,-0.5862912879489363,-0.15258778007458873,-0.39218766728134147,-0.1631392397854991,0.2989588616590789,0.4828320097244574,-0.47692123076162585
28,0.19543367160983383,0.19571071031395126,0.19688958027982162,0.2538424825162141,0.00027703870411743825,0.05695290223639249,-0.04188079968539876,-0.01873256138059275,-0.41146523678206737,0.05566990095994665,-0.19619664041951274,0.850968883414057,-0.35924049826414034,-0.060152291512376124,-0.09793046231867675,-0.2675397617447993,-0.40238899082025914,-0.13217638056544764,-0.3376582465358165,-0.3745603129108244,0.6950412648349193,-0.3215722655779911
29,0.1970121011497289,0.1974033307842229,0.11509506443870132,0.16056055302651617,0.00039122963449400583,0.04546548858781485,-0.22838501386816112,0.08618000527261777,-0.3350770998857756,0.11752099081973934,-0.06594599828605235,1.1396265304823927,-0.6605228477817616,0.07376232768151236,-0.20858941365665687,-0.37092025495301223,-0.21818304943396977,-0.2414193740367923,-0.17624228331391675,-0.20628130511726578,0.8653917991053169,-0.24200995539167316
30,0.1573171655763712,0.1589398379900846,0.2517294746993771,0.2774394055309304,0.0016226724137133886,0.025709930831553263,-0.19747738995653613,-0.02124473933271867,-0.30311610178268455,0.06955652449822292,-0.1973788516042917,0.978182760358275,-0.6468605582592782,0.13794364753284388,-0.2777094799385549,-0.05490109417691634,0.16109356812865205,-0.43931748661617087,-0.37798119676890657,0.059634498109968084,0.4314935874323101,-0.19469844817332826
31,0.1025935734765735,0.1258590678931476,0.12176034133377345,0.261479937364993,0.023265494416574106,0.13971959603121953,-0.2631609639416238,-0.004669808592264929,-0.06780224754303382,0.08718980374570108,-0.0995967229901572,1.0766782589895811,-0.3804756639345074,-0.3874502354310453,-0.3418970135798377,-0.2671225562929345,-0.16148939224759107,-0.23689070298946097,-0.21202679760000273,-0.0928728071698582,0.6067386038940861,-0.4264002291265252
32,0.1788514661146149,0.19173968178428646,0.1745922572005828,0.22430135649833327,0.012888215669671577,0.04970909929775047,-0.15188709022341185,0.041393326239539674,-0.1433248366516099,0.15049504088431054,-0.24100269287865927,1.341044093732589,-0.8292046148732577,-0.35208681417370136,-0.27624909761381133,-0.1925345079577957,-0.10021111716950468,-0.18771611995173482,-0.4141599731895229,0.26861780679542807,0.17195134171649168,-0.23352023052216123
33,0.17201918885020484,0.1817532896647197,0.46831804018220624,0.5058980012426794,0.009734100814514868,0.03757996106047312,-0.34351205829675,-0.06463208871212853,-0.34013933444316025,0.10062502389746127,-0.03411354105568615,1.0691532655329536,-0.6926354685751754,0.3647452208919313,-0.36011919223706473,-0.7206296584985874,0.5024868093583796,-0.5916710787917687,0.2652992559557643,0.3070885337259337,0.8563589343776293,-0.23260410001071183
34,0.18346456727320215,0.18408795408501188,0.2407171106134125,0.3072597237058078,0.0006233868118097341,0.06654261309239529,-0.30254721402988044,-0.2041359653520573,-0.15188528532531906,0.06106319046063169,0.2330106913000284,1.2611033219413716,-0.4403664299447897,-0.07804878664537651,-0.29858926912720385,-0.5131776409580341,-0.038944064461468975,-0.3652665268071811,0.127819355532151,-0.027492539059707256,0.925500748713806,-0.29492694779815987
35,0.17583487422923583,0.17637132662524235,0.2571251352613949,0.34324073682948575,0.0005364523960065259,0.08611560156809084,-0.3543025648569448,-0.3111730245490465,-0.22259195774120094,-0.00870887698852836,0.24948193971085753,1.4223020361421146,-0.43387023447941353,-0.08092783578147644,-0.423027579870661,-0.4479123767335645,-0.1268512639590465,-0.3783938685731162,0.04717793713465207,-0.21129160312263928,1.0309692692833992,-0.39173224678548957
36,0.1972452691449167,0.20784199817049864,0.25954677377819846,0.2974496572147163,0.010596729025581952,0.03790288343651782,-0.07690931597465558,0.026536122020092867,-0.21436167152647898,0.033895624032280955,-0.32241816123037526,1.20884378825162,-0.6681083354965187,-0.32922868522004417,-0.24744931320700164,0.07784044715301089,0.02399454449093663,-0.40082564759079,-0.6110551439244942,0.14371524356044588,0.15899387661690928,-0.2170388354644896
37,0.19258053058300517,0.2000835432312127,0.195381057824482,0.31929195813266287,0.007503012648207519,0.12391090030818086,-0.3034306811427552,-0.12124595185264306,-0.20577275199734824,-0.027633648095028128,0.20322801352311712,1.3583303685948573,-0.30297514260355435,-0.30020408255373365,-0.43619902502470603,-0.43721884781357934,-0.27203823356832074,-0.4237779318912753,0.11126925291203715,0.03468126820432124,0.7953004105549686,-0.45843757178596184
38,0.14698219497118292,0.15361792570217858,0.10321657145427643,0.17804701999034334,0.006635730730995659,0.07483044853606691,-0.2841166018420116,0.07498179982477338,-0.15847839098228605,0.11415090208150876,-0.06726969087371062,1.291935825462691,-0.633369638424283,-0.24541251908390038,-0.31465728724249964,-0.25928792192141714,-0.12730862137150228,-0.23868105699792552,-0.16722591520717117,0.05701323891700344,0.5781857425890204,-0.2956072579944087
39,0.1133196009448475,0.1292608535804457,0.18518641253637302,0.3648028787712624,0.015941252635598202,0.17961646623488936,-0.3596546179498533,-0.12464094749870108,-0.1646712657132135,0.07294735343709377,-0.20288396518431168,1.5375744091434833,-0.7936075011986766,-0.3492491997400337,-0.4947364866520637,-0.7092767418930652,-0.2081165838958166,-0.531852109875485,-0.28985847907284323,0.1252062522808166,0.7298870816432775,-0.500553873708925
40,0.24755211891508455,0.39735173857393236,0.23753669453987725,0.42456070563176684,0.1497996196588478,0.1870240110918896,-0.04437589639100814,-0.44775926653267906,-0.5467044592904603,0.49004043373185424,-0.18908946537294555,1.8775825503624546,-0.7627320216234211,-0.9571426062710331,0.06254734490270497,-0.2624617068159274,-0.7033879671771609,0.363959292636837,-0.11880137262994495,0.9850630489316718,-0.9162591888322154,-0.4990142024108172
41,0.12515385634716358,0.12531233066503977,0.19078728492983588,0.27630166561948555,0.00015847431787618937,0.08551438068964967,-0.22367238618818708,-0.05935532465282492,-0.24982902697214224,0.11381094419536474,-0.07146321138879352,0.8631851708756041,-0.412777492424209,0.03994028904923755,-0.38121646555018895,-0.22845700130399121,-0.08902507250401796,-0.24331553214382298,-0.21484787901548752,-0.3915045635906678,0.9290642491935694,-0.36779134125535545
42,0.14002464498064116,0.1770577346898048,0.09711592510440314,0.2617277571216937,0.037033089709163636,0.16461183201729057,-0.22107665678786928,0.10300068584879031,-0.06109178841752354,0.10177664635260998,-0.033214211830832126,0.9915912041837592,-0.25569895979723256,-0.4841411314835981,-0.27197997793615764,-0.10215701275505934,-0.2716160759395686,-0.07495774559769874,-0.07750521968296696,0.08129802736418934,0.2863214813567928,-0.46720509505988517
43,0.15764647967057954,0.20243045074765265,0.14041466621991883,0.28482278237792324,0.044783971077073104,0.14440811615800442,-0.2880148987442109,-0.09342162826435269,-0.04062776492967707,-0.06987183452514606,0.18786231810681275,1.365671315069516,-0.20906967530071843,-0.5597830722208633,-0.23368276024127815,-0.31401734545028565,-0.17465176586063763,-0.31923113420630955,0.15752260498474355,0.09256860631523095,0.633486727882767,-0.4175330915546326
44,0.16519634648006565,0.1824587415427782,0.1845016420558484,0.291391620625546,0.017262395062712543,0.10688997856969762,-0.29014808462848196,0.11140642415205643,-0.06050416800887931,0.23426182129240902,-0.2611523743783344,1.632917616516696,-1.1568491754313506,-0.3843961833172005,-0.39718002219312953,-0.71991354474374,-0.045358687365245204,-0.6086605971339134,-0.2799116753148916,0.01995332165516417,0.9547165704492355,-0.3695845257934478
45,0.14599120746835104,0.16499865486505005,0.1821495918016519,0.26205184860817043,0.019007447396699018,0.07990225680651852,-0.15577383003395517,0.03053701140366946,-0.0988389854561332,0.16589922610006164,-0.17252637802752416,1.2559344921705045,-0.6775808688853742,-0.3994126413732655,-0.3061638151390896,-0.15396284243165725,-0.08231321497291584,-0.23851598042595085,-0.4122261808762809,0.08773365813087504,0.41980476864656646,-0.2922167797580105
46,0.13559905047302745,0.14167375471635602,0.1665183915454076,0.2757716482481577,0.006074704243328566,0.1092532567027501,-0.1589543134087113,-0.03872829524445345,-0.18822176485662856,0.14047527720739186,-0.174247583703471,0.9556079081079489,-0.4516135613003288,-0.22131286004815443,-0.3227226444462367,-0.15311558299652234,-0.11136148551265825,-0.1741991348577996,-0.32486061825721496,-0.14526414815581065,0.5452016122190028,-0.37830263763869715
47,0.1594948226467322,0.15952985439755585,0.15398673686063646,0.19998154807812074,3.503175082364418e-05,0.04599481121748428,-0.24372310178409184,0.050956709410706846,-0.24883577928501274,0.10371466282548308,-0.17556007467893062,1.1597526253753827,-0.7253861412452601,-0.01972077548304693,-0.3055801286782522,-0.3301737690550102,-0.07035969005094216,-0.31781839335172585,-0.283412545338487,-0.00626083281471046,0.6694484015029706,-0.23513240263503904
48,0.12046557712680872,0.13459509204327336,0.15193474937501472,0.25126964070645386,0.014129514916464636,0.09933489133143913,-0.3409765768083111,-0.05804143152049911,-0.10251060185616909,0.018404714570141117,0.020888452087586815,1.3631195980280306,-0.4757114924068939,-0.3340885377684544,-0.3279722343146193,-0.4796534344801384,-0.10242229982986975,-0.4449107300149665,-0.036042361787941846,0.051939629895933925,0.8590426879834744,-0.34277642152482557
49,0.13449713514780193,0.17384841857910582,0.10025284407809454,0.19975799550568518,0.039351283431303896,0.09950515142759064,-0.24432440311270548,0.10326178959204202,-0.01126517073716232,0.175607628420482,-0.1298817934999168,1.4781369492689889,-0.798476096471458,-0.5328804604299539,-0.2780755431720305,-0.2539797620816617,-0.10447185660319797,-0.1901978290339297,-0.23217998549861832,0.23998288131238943,0.2842148177161382,-0.3352436141966464
50,0.1918867099992816,0.1959964210333115,0.12063780379978206,0.18015777627022822,0.004109711034029906,0.05951997247044616,-0.19126277503638192,0.08023898127984395,-0.2685600388182332,0.13242074353481803,-0.1298737362662499,1.3139039315645196,-0.7186389447438056,-0.215952626788755,-0.18195898091118798,-0.2938319122807669,-0.2985987142440444,-0.12704571930826147,-0.27360394084510403,-0.009382361079659507,0.4952570757299217,-0.2669527194769834
51,0.11975208912300805,0.1638408704349772,0.08260588420092962,0.26111385539318666,0.04408878131196914,0.17850797119225703,-0.2576265221944459,0.07682744898760388,-0.021384652687101303,0.06266780421075503,-0.006967839998981136,1.0572243652590967,-0.2679593251824427,-0.5122420341073004,-0.2675044927470898,-0.2103486137853426,-0.2564825133032951,-0.18046693768381245,-0.04385119681421665,0.04954925065166782,0.3802830710308347,-0.49136555232272694
52,0.15068010538398768,0.16335320649875873,0.12479933479130523,0.2590465655595332,0.012673101114771046,0.13424723076822798,-0.2378272715499321,0.06468261452889475,-0.12593259583827232,0.07514483573524768,0.05445068751189029,1.0059055529459486,-0.25755752757881645,-0.3238045188737757,-0.3296416144696425,-0.16565478329744548,-0.2427161406412769,-0.1893631089109863,-0.005850080550285873,-0.1339516641392748,0.6260069584087314,-0.44061203847902525
53,0.25097797883084283,0.26215421273893813,0.12303336014941035,0.20258154076181378,0.011176233908095301,0.07954818061240343,-0.21929482973093906,0.16566792967460542,-0.23743672262468685,0.1808767529202667,0.07910172054916201,1.6396384702285385,-0.8379701384664899,-0.3551778438180474,-0.23208188022736448,-0.11215360607633143,-0.23717666749412336,-0.08122147143359773,0.026233490915103016,0.3550299273491564,0.1757967581536305,-0.30445283467918405
54,0.14943108678323636,0.2171026932390252,0.08486042194426446,0.2321032620272354,0.06767160645578885,0.14724284008297095,-0.18561453722739785,0.1611934737261992,-0.0025697193934257068,0.15135740248042137,-0.012590955655623987,1.334935325024143,-0.5320890000400611,-0.6614960915672852,-0.16263285251913032,-0.03648348293780918,-0.22719657721356953,0.00504988942357117,-0.046682907584880765,0.3279148847956596,0.0030111438602488765,-0.41501640179420923
55,0.11372956887747132,0.1142067489367018,0.2216170773730901,0.3386382484116158,0.00047718005923047535,0.11702117103852572,-0.34914942930647114,-0.12694751293265133,-0.2591694799186168,0.024419731361353406,-0.08605553325648242,1.2742156790507415,-0.5775744055786206,-0.06985592647408795,-0.4599322175817538,-0.6382999982742009,-0.14935263126907417,-0.5342827984524067,-0.151928829027356,-0.083479992223251,1.0426597736812953,-0.4312513388466404
56,0.1715850302743206,0.23733241190136123,0.13898925436844922,0.27497241867004096,0.06574738162704064,0.13598316430159174,-0.20206424491126235,-0.009588690528788711,0.03703420014217293,0.0027686103895886716,0.1957726161831809,1.4712180180606385,-0.35878171402691106,-0.6998149140717639,-0.09045704701220517,-0.2777998398987565,-0.12397746800325211,-0.24268837597610418,0.21396829284778038,0.19345557521887125,0.4781548522542004,-0.4027207234611714
57,0.2703529888048366,0.29483720419028925,0.1515699893859711,0.24607930664518762,0.024484215385452646,0.09450931725921652,-0.19159062683214567,0.27633893825487665,-0.10956575005225738,0.23133732087042602,0.11045145897956024,1.8639387949521855,-1.0542931065260834,-0.5489976319963756,-0.1363220955616794,-0.27233465954524894,-0.15103828522505647,-0.2412821845837507,0.1418152031558513,0.43816104484299884,0.3239527857128288,-0.35590790257356003
58,0.12682248848501787,0.20289904087706934,0.12832260154184694,0.2941851232013719,0.07607655239205147,0.16586252165952498,-0.18277140866203756,-0.0004901400649198334,0.023015065290577938,0.17468913875180497,-0.1951757115140771,1.1180752399828866,-0.43581992397460095,-0.6169441593741226,-0.22881545477094672,-0.18920328533055952,-0.1504922239816184,-0.06475234791792284,-0.3068065653321167,0.20856852289346828,0.10422328669699096,-0.44060338789641823
59,0.38609924921355954,0.38875355504641074,0.2349788570139295,0.31619930953668696,0.0026543058328512004,0.08122045252275745,-0.010149790097947253,0.12993828891103804,-0.5809349522851817,0.18561761366885,0.023891320359647736,1.7699972767316332,-0.9750892625249504,-0.22142743250317434,-0.03952096924061424,-0.1657343351468901,-0.5802111066563728,-0.045891851685330824,-0.16014232605399428,0.22452076098217538,0.1994493523149576,-0.32186436991174394
60,0.27949437481902706,0.30025293264022856,0.14393973782207925,0.2123553598357668,0.020758557821201506,0.06841562201368756,-0.19384554781621027,0.25328442670349144,-0.1675877866086109,0.23335871885033516,0.08405067195016357,1.8690907315086962,-1.060223660871968,-0.5117384781131823,-0.1949456600812813,-0.033598529998281834,-0.2076338505779725,-0.036205146979646746,0.02410714712443822,0.5848038448415867,-0.1103210492858956,-0.2809913089682215
61,0.12244466220289629,0.13166453511395992,0.16502642312838245,0.28223637795695555,0.009219872911063631,0.1172099548285731,-0.2383575550157735,-0.05129738409441281,-0.15977431863572164,0.12146806224556005,-0.18741466967611625,1.1855980128212473,-0.6156902904351033,-0.26541642266645027,-0.3635875834435222,-0.3338353899454576,-0.1316393446452103,-0.27234639669838245,-0.3114377880843985,-0.06731884242335935,0.6188011939417639,-0.3862628117875955
62,0.17084797946144092,0.17814815362710668,0.17792730511784038,0.19895954107378666,0.0073001741656657515,0.021032235955946277,-0.2332936912955309,-0.002539052996317938,-0.36718631406534263,0.10273915332291489,-0.06840303557684085,0.8417490291797283,-0.5292717752564922,0.3202155789609064,-0.2679779927430031,-0.18607128044133958,0.005352628091184729,-0.346425841707806,-0.2535399903686317,-0.12792315888729686,0.7311546290045094,-0.17945708156225335
63,0.15109872726210394,0.16985561406874783,0.1535012090355391,0.22767368373317887,0.01875688680664389,0.07417247469763977,-0.25282651189030503,0.07604685217651748,-0.04936440257274591,0.14365819085297338,0.0013786285190212078,1.3978926460350405,-0.6600768233259038,-0.4091823065015855,-0.33961705465299286,-0.1880716312491043,-0.11516404545529045,-0.284063251646764,-0.1689396191632547,0.051672545220234956,0.6518540154610031,-0.28457878041700013
64,0.3122767796678324,0.3454653628634261,0.2745559226497182,0.44326306647232383,0.0331885831955937,0.16870714382260565,0.1601801994123322,-0.07802990146319444,-0.6481739620442273,0.1446443096679619,-0.13036438449942578,1.8041266068375785,-0.7603843785609533,-0.6533650667370743,0.03865003106333585,-0.606115212696004,-0.9902647298204594,0.23884137558891236,-0.15349593572803238,0.27543584886115585,0.12510699706911205,-0.5112507635522824
65,0.16454460656828318,0.16461546240525238,0.17873149166774016,0.2475816925386367,7.085583696919695e-05,0.06885020087089655,-0.3386161981178204,-0.011584133159170524,-0.2430265605445295,0.050839578892502846,0.024494278209287998,1.2576517629699535,-0.5515508154661265,-0.02803124653914017,-0.3575993464387955,-0.5638619357606601,-0.08007544613720265,-0.4924576549165598,-0.00944065002903638,-0.023024492272305873,1.065550729620235,-0.2951431737207842
66,0.1652439852861115,0.1911467084847953,0.13304273356058738,0.270942551425155,0.025902723198683808,0.13789981786456762,-0.23106034275065246,0.03565954973595069,-0.06297979450641639,0.07935531378902386,0.11260250079408807,1.1543899747935003,-0.30741587628162936,-0.4317867746969984,-0.2892809163655314,-0.09108292903196641,-0.1617117306334106,-0.07620378391905977,0.08482825883634079,-0.050363399191493005,0.45532615430408424,-0.4129319949154173
67,0.1345031041306648,0.15719841948667312,0.1549206589737292,0.23344398112903075,0.022695315356008328,0.07852332215530156,-0.21628518363410254,0.03625000790546019,-0.05531397484572542,0.17226940181185235,-0.1782043496836889,1.4034201455038517,-0.8123555475956776,-0.4231791075191403,-0.3045391774240603,-0.2747123188155187,-0.05220924619795751,-0.24668548077325547,-0.31219318379534183,0.23488112985813703,0.3522024100077103,-0.2896649891524212
68,0.14209985115309276,0.21113871801781903,0.12386825246514388,0.27098226243686163,0.06903886686472627,0.14711400997171775,-0.16775208067785108,0.1320572832521443,0.01921600663112108,0.08986170130498687,-0.014269987060004437,1.0952274302210845,-0.25971088470500686,-0.6486415884072652,-0.2605596807485711,-0.07230283061480161,-0.21865102780788326,-0.07380248916319279,-0.09817639082276766,0.04696972675331129,0.3637121264120356,-0.41233896374582946
69,0.20093349867644128,0.2244873961881333,0.10150037301651527,0.22222386873260302,0.023553897511692012,0.12072349571608776,-0.19045262726637463,0.13579054732192009,-0.21066362388770854,0.1790419553352886,0.016637525046541035,1.5139921233760005,-0.7103867184362268,-0.4677461019012321,-0.2303020678340611,-0.090636122396328,-0.31755628411759695,-0.007912778858128673,-0.0550444219957283,0.3072348007578446,0.10081869423563511,-0.38259087686605353
70,0.1645446065682835,0.1646154624052525,0.17873149166773994,0.2475816925386365,7.08558369689749e-05,0.06885020087089655,-0.33861619811782007,-0.011584133159169835,-0.24302656054452873,0.05083957889250308,0.02449427820928845,1.2576517629699528,-0.5515508154661254,-0.028031246539141262,-0.3575993464387949,-0.5638619357606595,-0.08007544613720294,-0.49245765491656024,-0.009440650029036365,-0.023024492272307184,1.0655507296202367,-0.2951431737207844
71,0.33175950837174695,0.3318596422669452,0.20868858375477972,0.30439374734874247,0.00010013389519825111,0.09570516359396275,0.04255355607182254,0.011014113592602466,-0.6368168099884902,0.17342222294255075,0.05271278453536591,1.3861219381629375,-0.698946141654338,-0.045625447932145374,0.03807407093396453,-0.4134192359278799,-0.7251971288418292,0.05776270670093739,-0.09833426351926992,-0.22421989345247562,0.6247894748067736,-0.37888641092413056
72,0.19188670999928148,0.1959964210333115,0.12063780379978217,0.18015777627022855,0.004109711034030017,0.05951997247044638,-0.19126277503638323,0.08023898127984444,-0.26856003881823265,0.13242074353481845,-0.12987373626624998,1.31390393156452,-0.7186389447438055,-0.2159526267887553,-0.1819589809111874,-0.29383191228076766,-0.29859871424404477,-0.12704571930826214,-0.273603940845104,-0.009382361079659365,0.49525707572992256,-0.2669527194769838
73,0.14599120746835104,0.16499865486504994,0.18214959180165213,0.26205184860817055,0.019007447396698907,0.07990225680651841,-0.1557738300339547,0.030537011403669583,-0.09883898545613212,0.16589922610005997,-0.1725263780275243,1.255934492170505,-0.6775808688853735,-0.3994126413732655,-0.3061638151390886,-0.1539628424316577,-0.08231321497291626,-0.23851598042595,-0.4122261808762802,0.08773365813087491,0.41980476864656646,-0.29221677975801086
74,0.11133888832526395,0.21384015827258973,0.06446006749348243,0.2638134677906808,0.10250126994732578,0.1993534002971984,-0.23829592132404342,0.062451201071980156,0.11322257074633164,0.012703814567558716,0.08836925404542377,1.3990173857038517,-0.38701042706797023,-0.7788659652655541,-0.06515532613424302,-0.225169351309919,-0.1637790800756934,-0.25373639580116497,0.14545550651016498,0.05720169644849843,0.42606757881067053,-0.5158598764225695
75,0.20251742831839825,0.21537720525997528,0.11151200998637067,0.1612414009982872,0.012859776941577028,0.049729391011916535,-0.26960267812412264,0.22268248578909586,-0.11853314003861558,0.20747818111768546,-0.1078554082029611,1.7062036438244985,-1.0844578026118648,-0.38572112387530466,-0.27708078348177956,-0.28620224719304843,-0.14191995543365282,-0.21406894153236447,-0.23532770854931076,0.35704428487745843,0.29598636680957247,-0.23990677046356987
76,0.27450756528598286,0.30504212016140697,0.2082387161305821,0.3544530247618455,0.030534554875424114,0.1462143086312634,0.008989398677458516,0.029999118176419093,-0.46948204372484453,0.2632433389856129,-0.018500818479594394,1.8520188006067277,-0.9327003534588792,-0.6070610818616207,0.05055510092435972,-0.4453350085672149,-0.7826118761126494,0.17480202034561967,-0.12708718421157394,0.23237661719820962,0.12273210922954075,-0.434356932125726
77,0.1918867099992816,0.1959964210333115,0.12063780379978217,0.18015777627022833,0.004109711034029906,0.05951997247044616,-0.19126277503638334,0.08023898127984441,-0.2685600388182323,0.13242074353481792,-0.12987373626625023,1.3139039315645216,-0.7186389447438067,-0.21595262678875596,-0.18195898091118778,-0.29383191228076716,-0.29859871424404427,-0.12704571930826186,-0.27360394084510387,-0.009382361079659438,0.4952570757299221,-0.2669527194769836
78,0.15939676537566483,0.1620978507755012,0.3055209335878861,0.34519349072529715,0.002701085399836378,0.039672557137411024,-0.3177070142885221,-0.1717139011476318,-0.26006564112721614,0.08270749123839904,0.10624328942197678,1.100040825016603,-0.5110894721954867,0.17424500806067644,-0.294617994896149,-0.6831447048840702,0.03203198385549327,-0.45807743745891916,0.08491601041687019,0.029590758738530818,1.0424012408580103,-0.2338743369662412
79,0.2516515169992496,0.2811282411332201,0.1671271227864789,0.29647903865427483,0.02947672413397051,0.12935191586779593,-0.05873172856732101,0.11197636782544919,-0.36721442136212135,0.2905455460537014,0.007299821324678324,1.833205395275694,-0.9918887542279641,-0.5762899146065908,0.07055512993321633,-0.38463302960806844,-0.6528781017620136,0.1267759380294199,-0.07692444024108096,0.14838026686802588,0.19681837136863484,-0.4041156796092876
80,0.13431808724881278,0.14854326369851567,0.21583569271284198,0.3518725069581764,0.014225176449702892,0.13603681424533443,-0.3648547333616915,-0.34989418152530527,-0.12623945038330076,-0.05712120174670762,0.21910118558995867,1.5808610301655621,-0.405775405863686,-0.34969691579202833,-0.3983303938773395,-0.42952340831497704,-0.16612462584884866,-0.3817337854358123,0.01549953498083978,-0.04597655042443527,0.8036220917530311,-0.47198836498295166
81,0.21170849809381176,0.21184736015611405,0.1452266535321075,0.21576647914059988,0.0001388620623022918,0.07053982560849237,-0.3466631247436931,0.20353202543078916,-0.24302858008647926,0.16210389804866535,-0.07559821328164384,1.520660833236484,-0.9776636110374859,-0.04240857824465505,-0.34372245428602183,-0.7330968310813717,-0.05794869904727651,-0.6280185017425238,-0.07840242498256683,0.03916028745810535,1.236322229537459,-0.31054795158846693
82,0.12244466220289651,0.13166453511396015,0.16502642312838212,0.28223637795695555,0.009219872911063631,0.11720995482857344,-0.23835755501577294,-0.0512973840944112,-0.15977431863571975,0.12146806224556077,-0.18741466967611592,1.185598012821248,-0.6156902904351028,-0.26541642266645304,-0.3635875834435222,-0.3338353899454579,-0.13163934464521085,-0.272346396698382,-0.31143778808439887,-0.06731884242335773,0.6188011939417627,-0.3862628117875953
83,0.25121165731147677,0.2535557081749912,0.13794234192345423,0.16106856941246972,0.002344050863514413,0.023126227489015494,-0.33523970806197023,0.23863722678320953,-0.21056594746224844,0.16473517166614826,-0.07724756090924928,1.7544643348722249,-1.1183548522515636,-0.1903054588348843,-0.3267254704938508,-0.16744618859716434,-0.07511943516180516,-0.26805589843742833,-0.22405388550307787,0.5189790981508462,0.18072491216990763,-0.1615657931403758
84,0.08153964452046103,0.2353862663424482,0.1527507873538636,0.47563837368884765,0.15384662182198716,0.32288758633498404,-0.2848337637896041,-0.27207630182108694,0.07508974222002804,-0.029964838196531174,-0.11670138005798744,1.6807277548903592,-0.4966460365969143,-0.8216192091984373,-0.35688866470207337,-0.6267470099446186,-0.29478376715598725,-0.27400592474246693,-0.38409881088784414,0.7761529828462512,-0.18903555376118333,-0.6834507399226658
85,0.4266774690212589,0.4281507491391615,0.22034043074210374,0.2576565434563062,0.0014732801179025978,0.03731611271420243,-0.0726940577529418,0.09295082567273952,-0.5982841963107144,0.2379675899771116,0.1603422544191714,1.4993498842609538,-0.9366312361632201,0.17841133110102736,-0.07558786588371091,-0.044373607005357925,-0.39456673346253845,-0.12119988844757384,-0.053482577494253405,0.17424264784444526,0.22948138647652327,-0.21136533490666584
86,0.1788514661146149,0.19173968178428646,0.1745922572005828,0.22430135649833305,0.012888215669671577,0.04970909929775025,-0.15188709022341285,0.041393326239539285,-0.14332483665161033,0.1504950408843108,-0.24100269287865872,1.34104409373259,-0.8292046148732577,-0.35208681417370136,-0.276249097613811,-0.19253450795779556,-0.10021111716950494,-0.18771611995173507,-0.4141599731895227,0.2686178067954264,0.17195134171649298,-0.23352023052216028
87,0.16524398528611128,0.1911467084847951,0.13304273356058716,0.270942551425155,0.025902723198683808,0.13789981786456784,-0.23106034275065035,0.035659549735951035,-0.06297979450641691,0.07935531378902433,0.11260250079408818,1.154389974793499,-0.30741587628162914,-0.4317867746969976,-0.28928091636553105,-0.0910829290319657,-0.16171173063341088,-0.0762037839190601,0.08482825883634057,-0.050363399191493005,0.4553261543040839,-0.41293199491541743
88,0.22457872263244505,0.26518048284106577,0.11615305949218035,0.22125422909607317,0.04060176020862072,0.10510116960389282,-0.1571156876807086,0.21992012787170157,-0.13601381280636876,0.2303400400572469,0.03125581785186232,1.7629051340614748,-0.9361744698197876,-0.6363136965623265,-0.1775104911477945,-0.011099372741381775,-0.277733539980637,0.04543430372519937,-0.049961014298663675,0.5568397805510804,-0.19554160636820886,-0.3472024553923244
89,0.21619534315429756,0.27300796587032616,0.21662035992757378,0.31350680449322155,0.056812622716028605,0.09688644456564777,-0.11778454413563577,-0.19624459076165723,-0.23716911568332463,0.23323462091947342,-0.31845854959224856,1.2962585297428628,-0.5776794106856171,-0.603008237731815,-0.14415625444879293,-0.3507553584152905,-0.39238660912280915,0.05436410971301412,-0.41336083978828675,0.4197522792450934,-0.17783049367528841,-0.34098625358171414
90,0.16824864195521105,0.17730812473121615,0.14310931972477448,0.29149523851790615,0.009059482776005101,0.14838591879313168,-0.19929892848607383,0.07779114721856058,-0.16804404653275545,0.11628135056010494,0.03105839157169319,0.9071277437601417,-0.2289948173326168,-0.2802266734638337,-0.3699860026151081,-0.03966602235087019,-0.2477905500242284,-0.05850282538321869,-0.023205348731874135,-0.20054588484406727,0.537774095207579,-0.47503281217932347
