task,n_sources,source_envs,target_env,dv_gain_absolute,recall_src_iid_Camera,recall_tgt_Camera,d_recall_Camera,recall_src_iid_Light_T1,recall_tgt_Light_T1,d_recall_Light_T1,recall_src_iid_Light_XM,recall_tgt_Light_XM,d_recall_Light_XM,recall_src_iid_Sensor,recall_tgt_Sensor,d_recall_Sensor,recall_src_iid_Socket,recall_tgt_Socket,d_recall_Socket,d_recall_l2,d_recall_max,cpd_y,cpd_dir_strict,cpd_dir_lenient,n_ref,n_ref_dir_defined,per_ref_cpd_y,per_ref_cpd_dir,dir_included_rows,_diag_d_recall_max_abs,variant
g0_R3_to_R4,1,R3,R4,0.0017795234633472,0.990909090909091,0.8179487179487179,0.17296037296037303,1.0,0.8273972602739726,0.17260273972602735,0.9099099099099099,0.016304347826086956,0.893605562083823,0.8807339449541285,0.058011049723756904,0.8227228952303716,0.9911504424778761,1.0,-0.008849557522123908,1.2390275113843316,0.893605562083823,1.3744964431297715,,,1,0,1.3744964431297715,nan,,0.893605562083823,primary
g0_R5_to_R4,1,R5,R4,-0.0114350222407956,0.9908256880733946,0.01282051282051282,0.9780051752528818,0.9272727272727272,0.03287671232876712,0.8943960149439601,0.8715596330275229,0.8369565217391305,0.03460311128839244,0.963302752293578,0.8425414364640884,0.12076131582948957,1.0,1.0,0.0,1.331247169041408,0.9780051752528818,0.9943694047624475,,,1,0,0.9943694047624475,nan,,0.9780051752528818,primary
g0_R6_to_R4,1,R6,R4,-0.0680412606635189,0.975,0.9794871794871794,-0.004487179487179471,0.5932203389830508,0.2821917808219178,0.311028558161133,0.3813559322033898,0.5407608695652174,-0.1594049373618276,0.45901639344262296,0.8121546961325967,-0.35313830268997376,1.0,1.0,0.0,0.4968656696267384,0.311028558161133,0.6572534687868512,1.382841611456686,1.382841611456686,1,1,0.6572534687868512,1.382841611456686,Light_T1;Light_XM;Sensor,0.35313830268997376,primary
g0_R7_to_R4,1,R7,R4,-0.2638125415834005,1.0,1.0,0.0,0.6890756302521008,0.29041095890410956,0.3986646713479913,0.7288135593220338,0.6059782608695652,0.12283529845246866,0.8083333333333333,0.505524861878453,0.3028084714548803,1.0,1.0,0.0,0.5154755097109367,0.3986646713479913,0.8994762423687163,1.9437242309233067,1.9437242309233067,1,1,0.8994762423687163,1.9437242309233067,Light_T1;Light_XM;Sensor,0.3986646713479913,primary
g0_R2_R3_to_R4,2,R2;R3,R4,-0.2255505474250119,0.9954545454545455,0.8589743589743589,0.13648018648018656,0.9495412844036697,0.7972602739726027,0.152281010431067,0.8958640458640459,0.024456521739130436,0.8714075241249154,0.9357798165137615,0.8480662983425414,0.08771351817122008,0.995575221238938,1.0,-0.004424778761061954,0.8993779297259554,0.8714075241249154,0.8886848645006581,,,2,0,0.8399427708393143;0.9374269581620018,nan;nan,|,0.8714075241249154,primary
g0_R2_R5_to_R4,2,R2;R5,R4,-0.1081809570886843,0.9954128440366973,0.7282051282051282,0.2672077158315691,0.9131776480400333,0.3863013698630137,0.5268762781770195,0.8766889074228523,0.09510869565217392,0.7815802117706784,0.9770642201834863,0.9972375690607734,-0.020173348877287167,1.0,1.0,0.0,0.979935287323615,0.7815802117706784,1.0227088570987481,,,2,0,1.063446219642539;0.9819714945549574,nan;nan,|,0.7815802117706784,primary
g0_R2_R6_to_R4,2,R2;R6,R4,-0.0428215216934987,0.9875,0.9615384615384616,0.02596153846153848,0.7461514538951952,0.5917808219178082,0.15437063197738699,0.6315870570107858,0.532608695652174,0.09897836135861182,0.7249210407580088,0.9779005524861878,-0.252979511728179,1.0,1.0,0.0,0.3135277385939745,0.15437063197738699,0.5147651694932114,,0.7992019963689924,2,1,0.5054545925087834;0.5240757464776394,nan;0.7992019963689924,|Light_T1;Light_XM,0.252979511728179,primary
g0_R2_R7_to_R4,2,R2;R7,R4,-0.0696715788079885,1.0,0.982051282051282,0.017948717948717996,0.7940790995297202,0.5863013698630137,0.2077777296667065,0.8053158705701078,0.6358695652173914,0.16944630535271643,0.899579510703364,0.9751381215469613,-0.07555861084359738,1.0,1.0,0.0,0.27913239778240323,0.2077777296667065,0.37228472010974817,,0.8140684591147163,2,1,0.41505812158251415;0.3295113186369822,nan;0.8140684591147163,|Light_T1;Light_XM,0.2077777296667065,primary
g0_R3_R5_to_R4,2,R3;R5,R4,0.1470192814336699,0.9908673894912428,0.8538461538461538,0.13702123564508895,0.9636363636363636,0.8082191780821918,0.15541718555417183,0.8907347714687164,0.035326086956521736,0.8554086845121947,0.9220183486238532,0.12154696132596685,0.8004713872978864,0.995575221238938,1.0,-0.004424778761061954,1.1897173440241415,0.8554086845121947,1.3142057763468413,,,2,0,1.3147605083269243;1.3136510443667582,nan;nan,|,0.8554086845121947,primary
g0_R3_R6_to_R4,2,R3;R6,R4,0.140750264118721,0.9829545454545454,0.9384615384615385,0.044493006993006956,0.7966101694915254,0.8547945205479452,-0.058184351056419836,0.6456329210566498,0.07065217391304347,0.5749807471436064,0.6698751691983758,0.5220994475138122,0.14777572168456354,0.995575221238938,1.0,-0.004424778761061954,0.5981848782370165,0.5749807471436064,0.8841513481348025,,1.0226865428320735,2,1,1.0345412801703038;0.7337614160993011,nan;1.0226865428320735,|Light_T1;Light_XM;Sensor,0.5749807471436064,primary
g0_R3_R7_to_R4,2,R3;R7,R4,0.0841457999563879,0.9954545454545455,0.9743589743589743,0.021095571095571142,0.8445378151260504,0.8328767123287671,0.011661102797283274,0.8193617346159718,0.2907608695652174,0.5286008650507544,0.8445336391437309,0.6022099447513812,0.2423236943923497,0.995575221238938,1.0,-0.004424778761061954,0.5820139435629907,0.5286008650507544,0.7454016481138076,,1.174753255558373,2,1,0.8182420382194384;0.6725612580081768,nan;1.174753255558373,|Light_T1;Light_XM;Sensor,0.5286008650507544,primary
g0_R5_R6_to_R4,2,R5;R6,R4,-0.1415395201688486,0.9829128440366972,0.9641025641025641,0.01881027993413309,0.760246533127889,0.3561643835616438,0.4040821495662452,0.6264577826154564,0.8043478260869565,-0.17789004347150017,0.7111595728681005,0.8480662983425414,-0.13690672547444094,1.0,1.0,0.0,0.46262785181580235,0.4040821495662452,0.46505223686352015,,0.9519782874155114,2,1,0.4223152791664201;0.5077891945606202,nan;0.9519782874155114,|Light_T1;Light_XM;Sensor,0.4040821495662452,primary
g0_R5_R7_to_R4,2,R5;R7,R4,-0.2118939322798881,0.9954128440366973,0.9743589743589743,0.021053869677722936,0.808174178762414,0.4301369863013699,0.37803719246104417,0.8001865961747784,0.845108695652174,-0.04492209947739556,0.8858180428134557,0.8895027624309392,-0.0036847196174835117,1.0,1.0,0.0,0.38129641552518106,0.37803719246104417,0.33483071111520746,,0.8998938588559164,2,1,0.41207793107442536;0.25758349115598955,nan;0.8998938588559164,|Light_T1;Light_XM;Sensor,0.37803719246104417,primary
g0_R6_R7_to_R4,2,R6;R7,R4,-0.1430164896042612,0.9875,0.9974358974358974,-0.0099358974358974,0.6411479846175758,0.4520547945205479,0.1890931900970279,0.5550847457627118,0.6766304347826086,-0.12154568901989682,0.6336748633879782,0.6961325966850829,-0.06245773329710469,1.0,1.0,0.0,0.23351505212054563,0.1890931900970279,0.6332658241532719,1.591211799192152,1.591211799192152,2,2,0.7187798661558314;0.5477517821507124,1.5613635053471844;1.6210600930371193,Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.1890931900970279,primary
g0_R2_R3_R5_to_R4,3,R2;R3;R5,R4,-0.2320860662066565,0.9939115929941619,0.8641025641025641,0.12980902889159773,0.9421184320266889,0.7808219178082192,0.1612965142184697,0.8877625749185382,0.11413043478260869,0.7736321401359295,0.944954128440367,0.8867403314917127,0.05821379694865425,0.9970501474926253,1.0,-0.002949852507374673,0.8029764538995533,0.7736321401359295,0.8165135715075085,,,3,0,0.7551569280841156;0.8523928385207485;0.8419909479176613,nan;nan;nan,||,0.7736321401359295,primary
g0_R2_R3_R6_to_R4,3,R2;R3;R6,R4,-0.0613642487888183,0.9886363636363636,0.9307692307692308,0.05786713286713285,0.83076763593013,0.7835616438356164,0.047205992094513594,0.7243613413104938,0.5108695652173914,0.21349177609310244,0.7768586754900486,0.861878453038674,-0.08501977754862544,0.9970501474926253,1.0,-0.002949852507374673,0.24164604987359112,0.21349177609310244,0.43311143337028585,,0.8520766743684123,3,1,0.3921951707586586;0.4781924287351957;0.4289467006170032,nan;nan;0.8520766743684123,||Light_T1;Light_XM;Sensor,0.21349177609310244,primary
g0_R2_R3_R7_to_R4,3,R2;R3;R7,R4,-0.0252708688667668,0.9969696969696971,0.9717948717948718,0.025174825174825277,0.86271939968648,0.7753424657534247,0.08737693393305535,0.8401805503500418,0.529891304347826,0.31028924600221575,0.8932976554536188,0.8756906077348067,0.017607047718812163,0.9970501474926253,1.0,-0.002949852507374673,0.3238311695157461,0.31028924600221575,0.366696805504862,,0.9548063570084644,3,1,0.3505791512489837;0.43228287534379845;0.31722838992180374,nan;nan;0.9548063570084644,||Light_T1;Light_XM;Sensor,0.31028924600221575,primary
g0_R2_R5_R6_to_R4,3,R2;R5;R6,R4,-0.1044241158278503,0.9886085626911315,0.9461538461538461,0.042454716537285386,0.8065252116877059,0.6328767123287671,0.17364849935893878,0.7115779156830314,0.6630434782608695,0.0485344374221619,0.8043816112698652,0.9419889502762431,-0.1376073390063779,1.0,1.0,0.0,0.23075436214766248,0.17364849935893878,0.37328477984732017,,0.8074773273070784,3,1,0.34322260513449876;0.3234599674809111;0.4531717669265505,nan;nan;0.8074773273070784,||Light_T1;Light_XM;Sensor,0.17364849935893878,primary
g0_R2_R5_R7_to_R4,3,R2;R5;R7,R4,-0.0617282486571536,0.9969418960244649,0.9769230769230769,0.02001881910138803,0.8384769754440559,0.6136986301369863,0.22477834530706953,0.8273971247225794,0.7364130434782609,0.09098408124431856,0.9208205912334352,0.925414364640884,-0.00459377340744882,1.0,1.0,0.0,0.24336241170564946,0.22477834530706953,0.2849618651975875,,0.7470556223223708,3,1,0.31099362811257847;0.30972020513072535;0.2341717623494587,nan;nan;0.7470556223223708,||Light_T1;Light_XM;Sensor,0.22477834530706953,primary
g0_R2_R6_R7_to_R4,3,R2;R6;R7,R4,-0.0059041980893393,0.9916666666666667,0.982051282051282,0.009615384615384692,0.727126179347497,0.6410958904109589,0.08603028893653808,0.663995891114535,0.6793478260869565,-0.015351934972421488,0.7527251382831169,0.9668508287292817,-0.2141256904461648,1.0,1.0,0.0,0.23147172495199117,0.08603028893653808,0.3666560880712893,,0.7065282593169704,3,2,0.34904512345135646;0.47690413967869055;0.27401900108382093,nan;0.6599187260683977;0.7531377925655429,|Light_T1;Light_XM|Light_T1;Light_XM,0.2141256904461648,primary
g0_R3_R5_R6_to_R4,3,R3;R5;R6,R4,0.0091227305326481,0.9855782596608286,0.9564102564102565,0.029168003250572117,0.8401643554185926,0.7863013698630137,0.05386298555557889,0.7209418250469408,0.48097826086956524,0.23996356417737558,0.767684363563443,0.6464088397790055,0.12127552378443751,0.9970501474926253,1.0,-0.002949852507374673,0.27577338533350215,0.23996356417737558,0.5518846368768332,,0.8667111761878038,3,1,0.6215258373808868;0.621416487549894;0.41271158569971866,nan;nan;0.8667111761878038,||Light_T1;Light_XM;Sensor,0.23996356417737558,primary
g0_R3_R5_R7_to_R4,3,R3;R5;R7,R4,0.0152082691222149,0.9939115929941619,0.9666666666666667,0.0272449263274952,0.8721161191749426,0.7753424657534247,0.09677365342151789,0.8367610340864888,0.5353260869565217,0.3014349471299671,0.8841233435270133,0.6988950276243094,0.18522831590270383,0.9970501474926253,1.0,-0.002949852507374673,0.36781610078998966,0.3014349471299671,0.5147639774228668,,1.0141397638622072,3,1,0.5648259024709742;0.5644223225811961;0.4150437072164303,nan;nan;1.0141397638622072,||Light_T1;Light_XM;Sensor,0.3014349471299671,primary
g0_R3_R6_R7_to_R4,3,R3;R6;R7,R4,-0.080860182576904,0.9886363636363636,0.9769230769230769,0.011713286713286752,0.7607653230783838,0.8493150684931506,-0.08854974541476679,0.6733598004784445,0.47282608695652173,0.20053371352192273,0.7160278905766949,0.6823204419889503,0.03370744858774466,0.9970501474926253,1.0,-0.002949852507374673,0.22211916278802007,0.20053371352192273,0.5030805247545765,,0.9862706782773255,3,2,0.6034976622658926;0.43509511024648506;0.47064880175135193,nan;0.9168742137120984;1.0556671428425526,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.20053371352192273,primary
g0_R5_R6_R7_to_R4,3,R5;R6;R7,R4,0.0152235090055332,0.9886085626911315,0.9794871794871794,0.00912138320395206,0.7365228988359597,0.473972602739726,0.26255029609623365,0.6605763748509822,0.8505434782608695,-0.18996710340988732,0.7435508263565115,0.850828729281768,-0.10727790292525652,1.0,1.0,0.0,0.3414848553680776,0.26255029609623365,0.3616843314705884,,0.8690934422966912,3,2,0.3617314168934233;0.497353396460447;0.2259681810578949,nan;0.8706525161851962;0.8675343684081861,|Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.26255029609623365,primary
g0_R2_to_R5,1,R2,R5,-0.0234408124085441,1.0,0.8787878787878788,0.12121212121212122,0.8990825688073395,0.5945205479452055,0.304562020862134,0.8818181818181818,0.5261707988980716,0.3556473829201102,0.9908256880733946,0.016574585635359115,0.9742511024380355,1.0,1.0,0.0,1.0877043138923463,0.9742511024380355,0.9982377252213916,,,1,0,0.9982377252213916,nan,,0.9742511024380355,primary
g0_R3_to_R5,1,R3,R5,0.0005145339731664,0.990909090909091,0.38016528925619836,0.6107438016528925,1.0,0.0,1.0,0.9099099099099099,0.8319559228650137,0.0779539870448962,0.8807339449541285,0.8784530386740331,0.0022809062800953628,0.9911504424778761,1.0,-0.008849557522123908,1.1743799779268291,1.0,0.8509684762401226,,,1,0,0.8509684762401226,nan,,1.0,primary
g0_R4_to_R5,1,R4,R5,-0.0144940191277334,0.9145299145299145,0.36639118457300274,0.5481387299569118,0.6545454545454545,0.7561643835616438,-0.1016189290161893,0.9636363636363636,0.39669421487603307,0.5669421487603306,0.8532110091743119,0.49171270718232046,0.36149830199199146,1.0,1.0,0.0,0.8734339679662382,0.5669421487603306,0.8980179347012055,0.9521276318016708,0.9521276318016708,1,1,0.8980179347012055,0.9521276318016708,Light_T1,0.5669421487603306,primary
g0_R6_to_R5,1,R6,R5,-0.0146028816608949,0.975,0.8099173553719008,0.16508264462809918,0.5932203389830508,0.10410958904109589,0.4891107499419549,0.3813559322033898,0.5647382920110193,-0.1833823598076295,0.45901639344262296,0.9502762430939227,-0.4912598496512997,1.0,1.0,0.0,0.7358307788032663,0.4891107499419549,0.7584474425167657,0.9922478970254961,0.9922478970254961,1,1,0.7584474425167657,0.9922478970254961,Light_T1;Light_XM,0.4912598496512997,primary
g0_R7_to_R5,1,R7,R5,-0.2567553528420411,1.0,0.977961432506887,0.02203856749311295,0.6890756302521008,0.15342465753424658,0.5356509727178542,0.7288135593220338,0.6887052341597796,0.040108325162254266,0.8083333333333333,0.6906077348066298,0.1177255985267035,1.0,1.0,0.0,0.5503414007018949,0.5356509727178542,0.7528632623885226,1.6351930413576914,1.6351930413576914,1,1,0.7528632623885226,1.6351930413576914,Light_T1;Light_XM;Sensor,0.5356509727178542,primary
g0_R2_R3_to_R5,2,R2;R3,R5,-0.0012827232066451,0.9954545454545455,0.8044077134986226,0.19104683195592287,0.9495412844036697,0.21095890410958903,0.7385823802940806,0.8958640458640459,0.743801652892562,0.15206239297148394,0.9357798165137615,0.585635359116022,0.3501444573977395,0.995575221238938,1.0,-0.004424778761061954,0.8530806031969783,0.7385823802940806,0.6655141614749259,,,2,0,0.6238468906341545;0.7071814323156973,nan;nan,|,0.7385823802940806,primary
g0_R2_R4_to_R5,2,R2;R4,R5,-0.1173594363627428,0.9572649572649572,0.9201101928374655,0.03715476442749166,0.7768140116763971,0.5150684931506849,0.26174551852571215,0.9227272727272727,0.6170798898071626,0.3056473829201102,0.9220183486238532,0.17679558011049723,0.745222768513356,1.0,1.0,0.0,0.8477431747791189,0.745222768513356,0.8153415896216072,,0.206677191042505,2,1,0.8282792182657459;0.8024039609774685,nan;0.206677191042505,|Light_T1,0.745222768513356,primary
g0_R2_R6_to_R5,2,R2;R6,R5,-0.087478255415583,0.9875,0.9228650137741047,0.06463498622589536,0.7461514538951952,0.5698630136986301,0.1762884401965651,0.6315870570107858,0.6611570247933884,-0.02956996778260268,0.7249210407580088,0.09668508287292818,0.6282359578850806,1.0,1.0,0.0,0.6563612552290152,0.6282359578850806,0.777444760583292,,0.9149071479427144,2,1,0.9079837156851538;0.6469058054814303,nan;0.9149071479427144,|Light_T1;Light_XM;Sensor,0.6282359578850806,primary
g0_R2_R7_to_R5,2,R2;R7,R5,-0.0184059823325454,1.0,0.928374655647383,0.07162534435261703,0.7940790995297202,0.5205479452054794,0.2735311543242408,0.8053158705701078,0.6584022038567493,0.14691366671335848,0.899579510703364,0.09668508287292818,0.8028944278304357,1.0,1.0,0.0,0.8638128096109187,0.8028944278304357,0.8452738756234778,,0.8669852318806477,2,1,0.9059441807649726;0.7846035704819829,nan;0.8669852318806477,|Light_T1;Light_XM;Sensor,0.8028944278304357,primary
g0_R3_R4_to_R5,2,R3;R4,R5,-0.0436381846980519,0.9527195027195028,0.49586776859504134,0.45685173412446145,0.8272727272727273,0.09041095890410959,0.7368617683686177,0.9367731367731368,0.9090909090909091,0.027682227682227722,0.8669724770642202,0.8480662983425414,0.018906178721678768,0.995575221238938,1.0,-0.004424778761061954,0.8676532145081035,0.7368617683686177,0.6305901148438001,,0.3393371460429916,2,1,0.7322368756087085;0.5289433540788917,nan;0.3393371460429916,|Light_T1,0.7368617683686177,primary
g0_R3_R6_to_R5,2,R3;R6,R5,-0.1075000353696813,0.9829545454545454,0.33884297520661155,0.6441115702479339,0.7966101694915254,0.0027397260273972603,0.7938704434641282,0.6456329210566498,0.8842975206611571,-0.23866459960450725,0.6698751691983758,0.8867403314917127,-0.21686516229333697,0.995575221238938,1.0,-0.004424778761061954,1.0719705519841345,0.7938704434641282,0.8288381312625358,,0.9369572734835555,2,1,0.8530107944778921;0.8046654680471795,nan;0.9369572734835555,|Light_T1;Light_XM;Sensor,0.7938704434641282,primary
g0_R3_R7_to_R5,2,R3;R7,R5,-0.1451123125631738,0.9954545454545455,0.39944903581267216,0.5960055096418733,0.8445378151260504,0.0,0.8445378151260504,0.8193617346159718,0.8760330578512396,-0.0566713232352678,0.8445336391437309,0.8674033149171271,-0.02286967577339616,0.995575221238938,1.0,-0.004424778761061954,1.0354810130155225,0.8445378151260504,0.7625707018265011,,0.8717517070706076,2,1,0.8286635754539112;0.6964778281990911,nan;0.8717517070706076,|Light_T1;Light_XM;Sensor,0.8445378151260504,primary
g0_R4_R6_to_R5,2,R4;R6,R5,-0.1876064749875736,0.9447649572649572,0.5950413223140496,0.34972363495090764,0.6238828967642527,0.7479452054794521,-0.12406230871519941,0.6724961479198768,0.349862258953168,0.32263388896670875,0.6561137013084675,0.5497237569060773,0.10638994440239014,1.0,1.0,0.0,0.5030999143974757,0.34972363495090764,0.7462088836817816,1.0406136248863593,1.0406136248863593,2,2,0.8526585036761734;0.6397592636873899,0.9032660852863409;1.1779611644863779,Light_T1|Light_T1;Light_XM;Sensor,0.34972363495090764,primary
g0_R4_R7_to_R5,2,R4;R7,R5,-0.2482353900732354,0.9572649572649572,0.5702479338842975,0.3870170233806597,0.6718105423987777,0.7178082191780822,-0.04599767677930455,0.8462249614791988,0.3939393939393939,0.45228556753980487,0.8307721712538226,0.5911602209944752,0.23961195025934745,1.0,1.0,0.0,0.6433304624898551,0.45228556753980487,0.7538596598780134,1.1144822455141972,1.1144822455141972,2,2,0.8012276988891353;0.7064916208668914,0.9096498834263747;1.31931460760202,Light_T1|Light_T1;Light_XM;Sensor,0.45228556753980487,primary
g0_R6_R7_to_R5,2,R6;R7,R5,-0.1133988997842464,0.9875,0.9118457300275482,0.07565426997245184,0.6411479846175758,0.18356164383561643,0.45758634078195937,0.5550847457627118,0.7300275482093664,-0.1749428024466546,0.6336748633879782,0.8591160220994475,-0.2254411587114693,1.0,1.0,0.0,0.5445525943417653,0.45758634078195937,0.6900955750070947,1.392975440005571,1.392975440005571,2,2,0.7573443971887757;0.6228467528254138,1.3570367690236975;1.4289141109874441,Light_T1;Light_XM;Sensor|Light_T1;Light_XM;Sensor,0.45758634078195937,primary
g0_R2_R3_R4_to_R5,3,R2;R3;R4,R5,0.0167861602713151,0.9684796684796685,0.8264462809917356,0.14203338748793293,0.851209341117598,0.2410958904109589,0.6101134507066391,0.9184548184548186,0.8264462809917356,0.09200853746308302,0.9082568807339451,0.6657458563535912,0.24251102438035388,0.9970501474926253,1.0,-0.002949852507374673,0.6780101588002788,0.6101134507066391,0.5155435529652005,,0.1467099949219042,3,1,0.5385697739926517;0.6188277260110645;0.3892331588918852,nan;nan;0.1467099949219042,||Light_T1,0.6101134507066391,primary
